row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_N2.mzML Peak area,neg_FRN3_N2.mzML Peak area,neg_FRN2_N2.mzML Peak area,neg_FRN4_N2.mzML Peak area,neg_HFO5_N2.mzML Peak area,neg_HFO2_N2.mzML Peak area,neg_HFO1_N2.mzML Peak area,neg_FRN1_N2.mzML Peak area,neg_HFO4_N2.mzML Peak area,neg_HFO3_N2.mzML Peak area,
5293,533.3696056213313,4.6317225,,,,,,,,,,,0,17948.77,17750.877,0,19310.334,0,0,0,19232.146,18753.754,
5294,279.23267337448976,4.631797,,,,,,,,,,,2.0191136E7,2.338173E7,3.1315938E7,2.043529E7,2.0688846E7,3.63275E7,4.3088384E7,1.4866074E7,1.992098E7,3.1438946E7,
5295,281.23913984831785,4.631799,,,,,,,,,,,364212.16,394819.28,549093.25,356477.34,356034.78,661664.0,777631.5,256943.08,349607.75,553612.44,
5296,279.24550967306425,4.6318016,,,,,,,,,,,65029.77,83790.875,111369.39,70137.28,68563.29,120219.945,160063.69,55212.695,67813.555,122767.97,
5297,279.253283671383,4.631865,,,,,,,,,,,0,39878.766,57510.246,36839.535,35816.668,69196.62,0,26979.121,0,64867.26,
5298,509.2607434858996,4.6319427,,,,,,,,,,,26330.506,44920.418,34919.465,26840.344,41512.492,37576.348,26417.068,0,28831.512,40882.094,
5299,556.2679261190752,4.6320596,,,,,,,,,,,16792.748,19311.646,16704.7,0,0,33366.51,0,0,26410.934,0,
5300,579.302818528326,4.6324325,,,,,,,,,,,16947.271,0,0,26051.906,23454.748,44742.49,59922.18,18944.877,31531.447,23825.85,
5301,572.2556933804688,4.63326,,,,,,,,,,,0,0,4756.4043,0,0,0,0,0,13310.4375,0,
5302,494.3249392757081,4.63338,,,,,,,,,,,179382.77,253614.64,317442.7,193525.25,203068.67,407844.88,606980.06,204635.88,270758.38,238454.42,
5303,533.3511948455977,4.633511,,,,,,,,,,,0,0,0,0,0,72553.69,0,0,0,0,
5304,542.3002919025404,4.633511,,,,,,,,,,,0,0,0,0,0,198644.36,0,0,0,0,
5305,580.3057998284811,4.633511,,,,,,,,,,,0,0,0,0,0,8834.578,0,0,0,0,
5306,364.21036942101387,4.6345124,,,,,,,,,,,0,0,14786.968,0,0,0,0,0,0,0,
5307,279.2198935253396,4.6348133,,,,,,,,,,,87906.39,89027.63,123524.22,79395.555,87436.04,149245.55,152608.3,57722.34,85197.97,110978.25,
5308,347.21993279270725,4.6348195,,,,,,,,,,,59342.906,73659.88,80274.71,64287.21,65580.49,82652.34,88146.45,46376.92,57811.44,77497.82,
5309,669.405305123295,4.6348143,,,,,,,,,,,49148.152,0,0,32415.385,53400.227,0,0,45473.137,0,0,
5310,393.2130204978154,4.6349144,,,,,,,,,,,40450.035,55084.72,58491.383,57794.043,41485.07,53176.58,47707.53,41603.9,46760.2,52788.523,
5311,279.21669979241585,4.6349454,,,,,,,,,,,128321.37,152073.72,203254.1,125902.836,131247.75,215568.89,273897.0,93099.58,123681.23,200641.28,
5312,568.3618539497031,4.635198,,,,,,,,,,,0,0,0,35247.36,0,0,0,0,0,0,
5313,512.3078762351964,4.6361027,,,,,,,,,,,0,0,0,0,60277.594,0,120375.39,0,0,87925.61,
5314,739.4511355044914,4.636251,,,,,,,,,,,45146.992,0,0,19393.197,30453.295,0,0,11292.79,24523.38,31495.266,
5315,370.2781330153603,4.636528,,,,,,,,,,,16459.799,17782.977,29141.621,28569.75,85357.73,100529.33,150770.33,26406.295,73045.79,70348.016,
5316,426.18085808904414,4.6367927,,,,,,,,,,,35708.926,31745.492,35475.836,32552.531,23168.256,31106.027,0,27751.434,22343.043,0,
5317,218.8762645278408,4.6368437,,,,,,,,,,,0,0,0,0,0,33451.406,19513.695,0,0,0,
5318,301.2171662641524,4.6368704,,,,,,,,,,,0,0,0,0,0,34283.6,0,0,27398.424,32209.943,
5319,529.3252537898061,4.6373544,,,,,,,,,,,12596.262,0,0,0,0,0,0,0,0,0,
5320,376.2963723425275,4.637427,,,,,,,,,,,0,5077532.0,6898526.0,0,0,0,5239827.5,0,0,0,
5321,836.5081017121402,4.6374593,,,,,,,,,,,22640.37,0,0,28907.45,0,0,0,0,14785.773,18120.209,
5322,813.59056244646,4.637509,,,,,,,,,,,0,0,0,7063.163,0,0,0,5193.5156,8739.044,0,
5323,449.2940374060083,4.637813,,,,,,,,,,,492853.53,545768.44,592952.56,625162.75,1499577.1,688774.2,1099701.1,1521499.9,931728.7,637883.2,
5324,602.3479895607373,4.6379585,,,,,,,,,,,20514.535,0,0,0,18910.54,37654.4,34021.777,0,18807.117,18453.322,
5325,610.5309405138216,4.6384525,,,,,,,,,,,0,0,0,0,239784.48,0,0,0,0,0,
5326,740.4529372790246,4.6384525,,,,,,,,,,,0,0,0,0,11050.271,0,0,0,0,0,
5327,282.24206611258694,4.639241,,,,,,,,,,,0,25495.566,0,0,0,0,0,0,0,0,
5328,754.4658235849674,4.6394567,,,,,,,,,,,39109.535,17993.346,0,18345.705,49556.73,27584.65,0,16407.566,51929.58,0,
5329,586.4398715999605,4.640211,,,,,,,,,,,0,0,20217.545,0,19790.11,22955.69,0,0,0,0,
5330,722.4608294352411,4.6403856,,,,,,,,,,,46520.816,0,0,19047.94,29806.96,16768.658,0,14312.8545,22786.523,28699.238,
5331,469.2836071992499,4.6404867,,,,,,,,,,,0,0,0,0,0,47888.56,0,0,41218.785,0,
5332,551.3073952061311,4.6409073,,,,,,,,,,,0,0,9485.403,0,13756.939,0,14247.8,11452.634,12578.502,0,
5333,326.2413861558096,4.64285,,,,,,,,,,,0,83099.55,114378.8,0,0,0,159131.67,0,0,0,
5334,465.3045291953605,4.6429667,,,,,,,,,,,0,0,31130.285,76286.47,24840.516,48096.996,0,0,0,78841.3,
5335,408.2671716055434,4.6441426,,,,,,,,,,,0,0,0,0,0,0,0,4956.457,0,0,
5336,544.2788245786892,4.6441426,,,,,,,,,,,0,0,0,0,0,0,0,11960.154,0,0,
5337,467.33327696716725,4.6441646,,,,,,,,,,,25538.973,27302.953,30721.955,0,0,0,0,26713.78,34721.16,34258.527,
5338,917.541492876452,4.644557,,,,,,,,,,,160024.64,0,77277.64,122344.516,229263.5,135951.2,151485.95,103044.26,167284.83,269581.25,
5339,874.5457230193211,4.644802,,,,,,,,,,,93961.26,0,23507.748,0,0,78787.18,0,46971.81,0,50403.055,
5340,670.4079286866889,4.645107,,,,,,,,,,,25830.557,0,0,0,22115.38,0,0,16030.355,0,0,
5341,291.23268556074754,4.6455865,,,,,,,,,,,25223.697,34753.625,45909.54,36004.195,23689.45,34918.516,50637.02,27328.023,22784.385,39062.91,
5342,377.28967105224956,4.645589,,,,,,,,,,,115126.2,0,0,0,155309.47,0,0,0,0,0,
5343,607.4118291021712,4.648755,,,,,,,,,,,0,0,0,0,0,0,0,0,10964.468,0,
5344,552.229270436861,4.6490297,,,,,,,,,,,0,0,14918.789,0,0,18575.742,0,0,0,0,
5345,433.2621758051359,4.6490946,,,,,,,,,,,0,0,0,0,10168.762,0,0,13202.273,0,0,
5346,513.2917166523403,4.6490917,,,,,,,,,,,0,0,24690.324,0,0,0,0,0,0,0,
5347,525.3098840397857,4.6490917,,,,,,,,,,,0,0,195251.2,0,0,0,0,0,0,0,
5348,643.4253387173327,4.6490917,,,,,,,,,,,0,0,24823.184,0,0,0,0,0,0,0,
5349,605.4055315870751,4.650169,,,,,,,,,,,184411.62,166808.95,191696.19,97999.45,180765.94,125149.375,125061.51,145720.12,163708.06,164129.36,
5350,466.33011661984744,4.65022,,,,,,,,,,,101062.164,108565.03,136600.81,95087.555,142608.81,137622.78,176283.33,106625.3,131864.2,146652.75,
5351,611.3294997953801,4.6508484,,,,,,,,,,,0,0,0,4412.7065,0,0,0,0,0,0,
5352,829.5060963915199,4.6531854,,,,,,,,,,,12905.828,0,0,0,0,0,0,0,0,0,
5353,242.17614447370207,4.653402,,,,,,,,,,,63035.867,62294.203,29398.807,69954.766,45107.543,49392.84,52920.96,61227.29,46688.543,25296.33,
5354,518.2094759356605,4.6538234,,,,,,,,,,,0,0,0,0,33591.84,0,0,0,0,0,
5355,254.22057063160892,4.654085,,,,,,,,,,,0,18687.717,0,0,0,0,0,0,0,0,
5356,513.2371089669556,4.654085,,,,,,,,,,,0,11063.754,0,0,0,0,0,0,0,0,
5357,668.4012096104874,4.6547837,,,,,,,,,,,114165.05,101298.79,126370.72,73116.984,137199.55,89108.39,98530.16,105749.31,107615.14,130535.92,
5358,812.5070168426116,4.656067,,,,,,,,,,,110977.94,54961.133,54951.02,69064.1,109911.98,37373.793,0,63618.13,58815.92,0,
5359,392.28342860849875,4.656374,,,,,,,,,,,0,0,0,0,21076.031,45511.734,52546.945,33992.547,23268.412,0,
5360,606.408910859548,4.65684,,,,,,,,,,,0,59380.21,68614.07,0,0,0,0,56758.027,52913.156,0,
5361,846.5127718185082,4.657605,,,,,,,,,,,0,0,15153.302,0,44474.41,28465.617,0,34721.94,0,19725.475,
5362,235.96450555489292,4.659736,,,,,,,,,,,0,0,0,0,0,0,0,3871.628,0,0,
5363,656.3920660019021,4.6612787,,,,,,,,,,,54951.54,37463.695,27016.432,31794.678,49614.28,45199.68,55690.215,0,44495.695,66411.57,
5364,534.2190310775826,4.6635466,,,,,,,,,,,0,0,0,0,0,54821.324,0,0,0,0,
5365,588.3412550280891,4.6635466,,,,,,,,,,,0,0,0,0,0,22223.463,0,0,0,0,
5366,373.04463468655655,4.6645923,,,,,,,,,,,0,0,0,0,0,0,0,0,5369.4556,0,
5367,567.087745102378,4.6645923,,,,,,,,,,,0,0,0,0,0,0,0,0,11637.902,0,
5368,277.2171709161843,4.6647086,,,,,,,,,,,0,22839.182,23915.785,20229.682,0,33810.594,0,12897.319,0,0,
5369,739.5231490959919,4.6649613,,,,,,,,,,,0,0,0,0,19218.906,0,0,0,19236.195,17678.508,
5370,568.3616505045353,4.6665998,,,,,,,,,,,0,40945.99,0,18013.035,0,46113.734,0,0,0,0,
5371,646.4079643984405,4.666704,,,,,,,,,,,18863.447,0,0,15797.563,0,0,0,0,24558.121,0,
5372,784.4773680988015,4.6689825,,,,,,,,,,,47067.996,13130.252,0,0,38046.105,14911.063,33827.887,0,34583.145,37799.457,
5373,755.4695678509487,4.669638,,,,,,,,,,,0,0,0,0,10594.003,0,0,0,0,0,
5374,467.2862459019419,4.6725855,,,,,,,,,,,0,0,0,0,0,39096.613,0,0,40111.5,0,
5375,862.5107300778857,4.673065,,,,,,,,,,,0,0,0,0,10069.636,0,0,0,0,19885.115,
5376,935.5600196596167,4.6744986,,,,,,,,,,,0,0,0,0,9823.452,31590.791,0,0,0,0,
5377,892.5384474371859,4.679808,,,,,,,,,,,46259.215,0,18770.168,33368.688,48393.562,36486.566,50770.22,0,59494.21,34065.88,
5378,484.27665105305437,4.681248,,,,,,,,,,,0,0,0,115890.164,0,0,0,0,0,0,
5379,657.3957678682059,4.681248,,,,,,,,,,,0,0,0,11938.422,0,0,0,0,0,0,
5380,693.3369583321561,4.681248,,,,,,,,,,,0,0,0,5414.302,0,0,0,0,0,0,
5381,821.4958589593167,4.6826305,,,,,,,,,,,0,35937.49,37128.082,21899.912,82569.66,70605.29,72578.91,35704.547,73119.79,69323.26,
5382,736.5188953984054,4.6828666,,,,,,,,,,,356797.78,346997.3,384934.38,227165.94,735611.6,688438.9,673246.8,285095.97,673318.1,673237.25,
5383,328.2361181186532,4.6848044,,,,,,,,,,,35370.71,0,0,0,0,0,0,0,0,0,
5384,858.5493052323365,4.6851473,,,,,,,,,,,0,0,0,0,8631.482,17928.338,0,11267.286,0,0,
5385,737.522205981525,4.685288,,,,,,,,,,,174824.81,0,0,0,0,319134.9,0,0,0,327226.16,
5386,738.5244234733693,4.68594,,,,,,,,,,,0,0,43954.31,0,0,0,0,0,0,91005.61,
5387,891.5351988771067,4.686711,,,,,,,,,,,109758.73,75095.82,0,50218.39,127116.37,120021.96,134459.27,69032.695,115196.555,153508.16,
5388,854.5173743036017,4.6882124,,,,,,,,,,,0,0,0,0,0,0,12956.136,14436.346,0,0,
5389,875.5450454064335,4.6900406,,,,,,,,,,,34832.242,50333.492,0,45688.523,70852.07,0,0,31443.883,51454.473,0,
5390,933.5387570295658,4.6905155,,,,,,,,,,,0,11287.743,0,0,0,20720.758,0,0,0,0,
5391,874.546053718018,4.6910577,,,,,,,,,,,0,24218.352,44952.91,61769.875,105787.14,0,84208.16,0,85502.81,59029.094,
5392,513.2375171984693,4.6935616,,,,,,,,,,,0,12383.651,0,0,17904.332,0,0,0,0,0,
5393,861.5141288990045,4.6979504,,,,,,,,,,,11455.36,0,3230.4949,0,15473.762,9777.428,0,0,0,0,
5394,822.4993731621294,4.698402,,,,,,,,,,,0,0,0,0,0,0,30673.496,0,34189.906,0,
5395,763.451876726194,4.7011423,,,,,,,,,,,0,0,0,0,8791.484,0,0,0,0,0,
5396,795.5015717804413,4.7011423,,,,,,,,,,,0,0,0,0,6030.754,0,0,0,0,0,
5397,906.4737545943178,4.7011423,,,,,,,,,,,0,0,0,0,20952.117,0,0,0,0,0,
5398,1002.5190849427031,4.7011423,,,,,,,,,,,0,0,0,0,11359.875,0,0,0,0,0,
5399,919.5501259741125,4.703726,,,,,,,,,,,3442.3389,0,0,0,0,0,0,4835.8574,0,0,
5400,762.5342697912217,4.704087,,,,,,,,,,,43462.586,36177.75,48125.05,0,51036.77,44864.887,41110.734,32493.242,42330.953,35517.94,
5401,370.2782045259733,4.704869,,,,,,,,,,,20182.871,59031.19,0,28453.87,0,0,0,0,0,0,
5402,763.5374098297553,4.7063746,,,,,,,,,,,0,0,0,0,0,0,24955.113,0,19386.6,0,
5403,241.217177497687,4.70654,,,,,,,,,,,52281.64,50915.5,50114.285,53459.574,50092.05,60835.258,85794.73,54628.387,54927.48,131263.83,
5404,908.5356482163409,4.708031,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4571.098,
5405,452.29378137417655,4.709318,,,,,,,,,,,0,0,0,0,0,21879.63,0,0,0,20056.582,
5406,620.2772671557308,4.7117386,,,,,,,,,,,0,0,0,0,0,0,0,0,11074.387,0,
5407,847.5150204766027,4.712231,,,,,,,,,,,0,0,0,0,24778.613,0,0,0,38752.887,31447.877,
5408,872.5273761524178,4.7127943,,,,,,,,,,,0,0,0,3336.3882,0,0,0,0,0,0,
5409,849.5266159829035,4.7162023,,,,,,,,,,,6348.115,0,0,0,0,0,0,0,0,0,
5410,585.5282981027169,4.7166886,,,,,,,,,,,0,0,0,0,0,0,10312.31,0,0,0,
5411,935.561840138351,4.7169237,,,,,,,,,,,0,0,0,0,30368.354,0,0,0,0,0,
5412,301.21719436573846,4.719945,,,,,,,,,,,0,0,0,0,18449.436,0,35568.125,10774.716,0,33506.94,
5413,777.4072930579881,4.7226453,,,,,,,,,,,0,0,0,0,0,0,0,20687.79,0,0,
5414,808.4774305394346,4.7226453,,,,,,,,,,,0,0,0,0,0,0,0,6165.92,0,0,
5415,936.5649989174727,4.7238545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13875.189,
5416,811.4956979126626,4.725043,,,,,,,,,,,0,25612.416,0,0,35216.055,0,0,0,0,0,
5417,585.3519348248228,4.726641,,,,,,,,,,,22541.205,0,0,41721.12,0,0,0,5492.1353,0,25155.166,
5418,829.5063471377846,4.7272825,,,,,,,,,,,11997.453,0,0,0,0,0,0,4343.7495,0,0,
5419,550.3597722772147,4.7289414,,,,,,,,,,,14253.44,0,0,0,0,0,10087.484,12840.754,0,0,
5420,856.5330383844741,4.730261,,,,,,,,,,,17112.383,0,0,4679.733,0,0,0,0,0,0,
5421,752.4500951668342,4.7318606,,,,,,,,,,,6400.0957,0,0,0,0,0,0,0,0,0,
5422,796.5107593513387,4.7383966,,,,,,,,,,,0,0,0,0,0,0,0,2283.3171,0,0,
5423,863.4830168864266,4.740367,,,,,,,,,,,0,0,0,0,8499.169,0,5915.856,0,0,0,
5424,873.5238948811666,4.7405014,,,,,,,,,,,0,0,8266.16,7533.498,20192.816,15561.252,0,0,0,0,
5425,330.2516789398096,4.7409854,,,,,,,,,,,0,0,0,0,0,0,0,0,551299.25,609611.0,
5426,378.2929144232846,4.7420926,,,,,,,,,,,0,0,0,0,0,9481.209,0,0,0,0,
5427,366.22818670688446,4.742336,,,,,,,,,,,0,0,0,0,0,0,0,0,1840.3674,0,
5428,447.34760054601713,4.742336,,,,,,,,,,,0,0,0,0,0,0,0,0,4953.81,0,
5429,567.0881570448149,4.742336,,,,,,,,,,,0,0,0,0,0,0,0,0,9704.338,0,
5430,586.3563264349206,4.742862,,,,,,,,,,,0,0,3324.8445,0,0,0,0,0,0,0,
5431,596.3923147246837,4.74298,,,,,,,,,,,0,0,0,0,0,0,12835.572,15683.676,8796.162,0,
5432,404.3277148326276,4.745517,,,,,,,,,,,0,12421.703,0,0,0,15949.038,0,0,0,0,
5433,842.5181339414975,4.747629,,,,,,,,,,,12028.041,0,0,0,0,0,0,0,0,0,
5434,863.5134549823234,4.747629,,,,,,,,,,,4376.2637,0,0,0,0,0,0,0,0,0,
5435,848.5246942233815,4.7480903,,,,,,,,,,,0,0,0,0,0,0,12535.471,0,0,0,
5436,914.536595045634,4.749077,,,,,,,,,,,0,0,0,0,0,0,0,0,2804.003,5595.4434,
5437,466.3079994360324,4.749871,,,,,,,,,,,0,0,0,0,4639.2256,5897.53,0,0,9237.597,0,
5438,923.5034001394117,4.74986,,,,,,,,,,,0,0,0,2089.667,0,0,0,0,0,8296.008,
5439,803.6409816995634,4.751907,,,,,,,,,,,8731.091,9673.852,12547.465,9092.12,8828.322,13785.418,16986.516,0,9793.943,10511.631,
5440,659.54386467892,4.75374,,,,,,,,,,,22189.705,26738.66,31266.094,25037.123,23870.346,32060.258,39757.168,19853.904,25967.12,28793.422,
5441,329.24833707726674,4.755294,,,,,,,,,,,2169397.0,2404922.5,2906198.2,2261260.8,2334181.8,2794695.2,3320912.5,1732963.0,2271048.0,2610543.0,
5442,331.2549025410198,4.7553077,,,,,,,,,,,55996.223,0,0,63003.918,0,0,0,0,59660.223,0,
5443,397.2356441012283,4.756616,,,,,,,,,,,0,0,12682.788,11393.329,8303.838,11005.129,0,0,8464.144,0,
5444,277.21711002589467,4.757396,,,,,,,,,,,9738.814,16689.637,15168.145,0,0,0,0,0,45729.3,0,
5445,836.5556457396191,4.7577357,,,,,,,,,,,0,0,0,10508.203,0,0,0,0,20077.125,5163.5786,
5446,365.22512859826827,4.757897,,,,,,,,,,,0,0,0,0,0,19488.557,0,0,0,0,
5447,373.0448985818216,4.758093,,,,,,,,,,,0,0,0,0,0,0,0,0,4930.209,0,
5448,569.3654664907219,4.758093,,,,,,,,,,,0,0,0,0,0,0,0,0,7702.2397,0,
5449,768.4826535654395,4.759317,,,,,,,,,,,7321.094,0,0,0,0,0,0,0,0,12311.697,
5450,846.5127540460795,4.760011,,,,,,,,,,,0,30628.545,28554.3,0,0,13755.331,34138.477,0,0,52682.84,
5451,493.3357976704383,4.7611265,,,,,,,,,,,9932.997,8780.98,0,0,19284.96,13474.42,16609.877,0,15358.098,19561.527,
5452,660.5472169935382,4.761306,,,,,,,,,,,9661.922,0,0,11348.066,0,14898.263,0,8341.162,0,11905.546,
5453,498.2924812707685,4.763918,,,,,,,,,,,0,0,0,0,0,0,17409.893,0,0,0,
5454,919.5678043363401,4.763918,,,,,,,,,,,0,0,0,0,0,0,7443.7417,0,0,0,
5455,317.248263043038,4.7647963,,,,,,,,,,,16673.387,19316.307,26697.984,21228.562,19456.709,23978.129,29102.846,13557.711,18465.709,24132.438,
5456,375.25418541623367,4.765596,,,,,,,,,,,0,9672.916,0,9888.276,8994.562,9983.699,0,0,0,0,
5457,862.511013012243,4.767155,,,,,,,,,,,19633.93,0,0,0,19521.213,0,0,11830.346,0,29670.186,
5458,937.5206417880551,4.768164,,,,,,,,,,,17896.355,14254.0625,12333.019,0,0,0,18616.773,10825.845,20602.643,0,
5459,634.4086643181912,4.7685156,,,,,,,,,,,15565.067,5019.2363,0,0,10697.646,8393.553,0,0,8631.809,12262.114,
5460,852.5429675637528,4.7691007,,,,,,,,,,,94761.625,0,0,0,97799.93,0,80896.75,0,0,0,
5461,499.3638430432351,4.7694683,,,,,,,,,,,13630.354,0,0,14887.445,12045.779,8872.136,10669.596,4928.1616,15605.102,16595.23,
5462,497.09266433693995,4.7710586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8112.229,
5463,499.0900468330061,4.7710586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4693.177,
5464,526.1086046503297,4.7710586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15463.803,
5465,562.3594784948458,4.7723794,,,,,,,,,,,7675.797,0,0,0,0,9918.784,10003.873,0,10301.74,15936.129,
5466,789.4708260808636,4.7723947,,,,,,,,,,,6673.09,9653.45,10471.513,0,17816.809,19802.24,21137.434,0,16083.811,18175.072,
5467,915.4953670961488,4.7726784,,,,,,,,,,,0,0,0,0,0,0,0,0,3309.2104,3362.789,
5468,790.4769042243473,4.773603,,,,,,,,,,,0,0,0,0,0,9844.497,0,0,0,0,
5469,482.29852907213376,4.774275,,,,,,,,,,,0,0,3454.8894,0,0,0,0,0,0,0,
5470,497.2972353315538,4.774275,,,,,,,,,,,0,0,4052.041,0,0,0,0,0,0,0,
5471,838.522889811459,4.7745247,,,,,,,,,,,0,0,0,15676.379,0,13290.953,0,0,0,0,
5472,1021.4943211885449,4.775178,,,,,,,,,,,12615.692,0,10929.761,12516.863,16609.93,12536.155,14061.949,6946.809,12670.253,12888.345,
5473,915.5345125255851,4.7752113,,,,,,,,,,,0,0,12959.078,0,0,36932.215,28934.684,0,21480.959,0,
5474,835.5088806642166,4.7763824,,,,,,,,,,,27297.443,10429.981,18669.178,0,37334.977,25277.016,25228.094,0,22872.215,35997.39,
5475,481.3138961747495,4.7769365,,,,,,,,,,,0,0,6537.167,0,0,0,4321.872,0,0,0,
5476,565.2867728825296,4.7795615,,,,,,,,,,,0,0,0,0,0,0,14353.018,0,0,0,
5477,635.412311804355,4.779978,,,,,,,,,,,0,0,0,0,4029.74,0,0,0,0,0,
5478,829.5057118028194,4.7801833,,,,,,,,,,,12404.432,0,0,3473.5933,18236.3,0,0,8982.131,0,0,
5479,853.5465590114437,4.7819777,,,,,,,,,,,27747.527,16393.273,16891.719,0,0,23725.412,19591.127,17202.32,0,23962.38,
5480,936.5171756590116,4.7835455,,,,,,,,,,,42142.2,30593.49,24327.172,23345.06,40845.113,36302.285,32637.99,25738.264,36670.34,44765.215,
5481,834.5504128294037,4.7846565,,,,,,,,,,,184329.11,112803.266,106668.51,96356.234,179297.25,0,149923.98,99275.68,146751.61,193666.56,
5482,859.5077410025318,4.784754,,,,,,,,,,,0,0,0,0,0,4366.482,10759.186,11124.2295,0,0,
5483,509.1185138019138,4.785483,,,,,,,,,,,0,18099.402,0,21397.068,0,0,37472.78,17695.787,15115.747,36548.207,
5484,462.11617455640635,4.785488,,,,,,,,,,,0,0,0,0,0,0,36509.64,13381.326,14093.49,32089.9,
5485,810.4922406341049,4.7856655,,,,,,,,,,,0,0,0,0,0,0,0,48844.54,0,0,
5486,895.5653895586825,4.7856655,,,,,,,,,,,0,0,0,0,0,0,0,5199.9463,0,0,
5487,851.5401209287344,4.786658,,,,,,,,,,,201979.89,126313.98,116199.44,112962.39,193763.08,169711.55,180573.73,124824.39,164829.84,219483.25,
5488,525.1120612393423,4.786773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,21952.088,
5489,753.4544096206304,4.786773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8284.156,
5490,802.4868174112968,4.786773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9441.31,
5491,828.5020880699946,4.786773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,101861.266,
5492,844.4964991466115,4.786773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9796.711,
5493,696.4243609210847,4.7870636,,,,,,,,,,,10825.133,0,0,0,0,0,17082.787,0,0,10071.188,
5494,752.4507928429608,4.7874703,,,,,,,,,,,6472.363,0,0,0,10183.93,0,0,0,0,0,
5495,889.5189467313633,4.787841,,,,,,,,,,,17817.555,3501.4243,0,0,7652.184,0,6515.4946,0,17641.389,0,
5496,835.5530835252284,4.7880125,,,,,,,,,,,0,0,46050.39,0,80776.0,73106.875,63208.418,45902.438,0,0,
5497,254.2204870859689,4.788311,,,,,,,,,,,0,6555.911,0,10202.554,0,7270.297,12275.6875,11049.013,7853.6294,8506.25,
5498,508.1216975738385,4.7883196,,,,,,,,,,,0,28035.3,13080.5625,37646.67,0,0,66122.055,25292.389,28325.72,57441.926,
5499,819.5217388467682,4.790021,,,,,,,,,,,9774.978,0,0,0,14446.415,0,5361.349,0,6077.61,0,
5500,461.11576860131186,4.790997,,,,,,,,,,,0,41001.21,22359.963,54164.176,19079.498,32651.002,94892.305,45844.742,44480.867,90392.13,
5501,578.3477311917306,4.791373,,,,,,,,,,,36899.145,41744.32,40280.586,26943.236,39243.69,49179.4,44000.152,21497.127,48925.098,41350.215,
5502,824.520358434857,4.791585,,,,,,,,,,,12472.089,0,0,5215.283,13637.954,9533.848,0,0,0,10259.319,
5503,448.9959212768007,4.792845,,,,,,,,,,,0,0,0,0,3693.8384,0,0,0,1840.3818,0,
5504,524.1113458794609,4.793165,,,,,,,,,,,0,25843.682,14084.904,38477.453,13233.113,0,57624.605,29318.324,29093.523,55802.137,
5505,861.5143510992947,4.7933717,,,,,,,,,,,0,0,0,0,15594.607,8952.648,25876.72,0,0,0,
5506,507.12111062783947,4.7944984,,,,,,,,,,,0,76115.375,39327.035,90913.66,38461.234,56512.23,155399.38,80619.52,78330.19,152052.06,
5507,836.509542668279,4.794701,,,,,,,,,,,40439.05,31821.97,0,0,0,0,0,10783.91,0,33419.996,
5508,1106.471145725288,4.7957006,,,,,,,,,,,0,0,0,0,7748.495,0,0,0,0,0,
5509,473.3642531801937,4.7974143,,,,,,,,,,,11984.125,0,0,0,10624.783,11746.492,0,6050.814,12315.886,0,
5510,761.4129950386814,4.797654,,,,,,,,,,,71992.27,77744.016,89502.414,81554.52,40485.66,60762.555,63931.36,111502.48,45691.098,48018.094,
5511,463.1130853798705,4.80132,,,,,,,,,,,0,0,0,0,0,0,0,8266.918,0,0,
5512,734.3939543945417,4.80132,,,,,,,,,,,0,0,0,0,0,0,0,21135.672,0,0,
5513,856.5333239833591,4.8015976,,,,,,,,,,,15172.623,0,11968.965,8250.48,0,0,9846.332,3331.0234,19778.354,0,
5514,898.5444844142734,4.8024526,,,,,,,,,,,13209.534,0,0,0,37226.777,35214.46,33081.39,0,29816.486,30198.879,
5515,620.4559214330118,4.804927,,,,,,,,,,,0,0,0,4475.3325,8420.546,0,4977.6436,0,8938.652,0,
5516,744.4227450343047,4.8050017,,,,,,,,,,,46735.97,51241.832,0,46381.656,0,41127.156,38416.57,65415.797,0,0,
5517,441.26268369172374,4.8054934,,,,,,,,,,,7883.912,0,12074.702,0,0,23470.266,0,6275.075,19345.564,0,
5518,918.5706286601204,4.8057575,,,,,,,,,,,0,0,0,0,0,0,0,0,13033.576,0,
5519,755.4697318407663,4.805841,,,,,,,,,,,7425.0625,0,0,4000.0198,14525.064,5829.491,7010.6143,0,13187.327,0,
5520,765.4696709634229,4.8086596,,,,,,,,,,,0,0,0,0,4872.5044,0,0,0,8628.916,0,
5521,465.3052435323772,4.8107357,,,,,,,,,,,27274.57,0,0,0,0,0,0,0,0,0,
5522,585.3531130596407,4.8107357,,,,,,,,,,,9749.536,0,0,0,0,0,0,0,0,0,
5523,746.4285569451862,4.810912,,,,,,,,,,,0,4859.514,0,0,0,0,0,0,0,0,
