row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN3_N2.mzML Peak area,pos_FRN1_N2.mzML Peak area,pos_HFO1_N2.mzML Peak area,pos_FRN5_N2.mzML Peak area,pos_FRN2_N2.mzML Peak area,pos_FRN4_N2.mzML Peak area,pos_HFO2_N2.mzML Peak area,pos_HFO5_N2.mzML Peak area,pos_HFO3_N2.mzML Peak area,pos_HFO4_N2.mzML Peak area,
6753,817.4987272945206,5.7996345,,,,,,,,,,,2756.8728,0,28691.576,0,6018.2515,0,0,0,0,0,
6754,296.2945423734757,5.8025975,,,,,,,,,,,0,0,0,0,0,0,5083.222,0,0,0,
6755,314.30516523378003,5.8025975,,,,,,,,,,,0,0,0,0,0,0,74357.03,0,0,0,
6756,494.36075796560465,5.8025975,,,,,,,,,,,0,0,0,0,0,0,15868.711,0,0,0,
6757,569.3989755312834,5.8025975,,,,,,,,,,,0,0,0,0,0,0,7269.1426,0,0,0,
6758,644.3976151951578,5.8025975,,,,,,,,,,,0,0,0,0,0,0,144315.0,0,0,0,
6759,714.4736532399082,5.8025975,,,,,,,,,,,0,0,0,0,0,0,14357.729,0,0,0,
6760,385.27357732594305,5.8027086,,,,,,,,,,,0,0,13466.068,0,0,0,179253.98,0,0,0,
6761,340.39372752286084,5.8027735,,,,,,,,,,,0,0,1040939.2,0,0,0,0,0,0,0,
6762,361.2736206758292,5.8027735,,,,,,,,,,,0,0,9555.1455,0,0,0,0,0,0,0,
6763,400.3287296418398,5.8027735,,,,,,,,,,,0,0,2651.175,0,0,0,0,0,0,0,
6764,840.483220907487,5.8027735,,,,,,,,,,,0,0,5792.8677,0,0,0,0,0,0,0,
6765,906.5196859688002,5.8035874,,,,,,,,,,,5848.0825,0,0,0,4005.2915,6932.6763,0,0,0,0,
6766,889.5775507822136,5.8041706,,,,,,,,,,,0,5907.909,0,0,10279.773,5117.332,0,11785.88,0,0,
6767,820.5966184696301,5.8046746,,,,,,,,,,,3145.1208,0,0,0,0,0,0,4667.0254,0,0,
6768,881.5246260301349,5.8049283,,,,,,,,,,,0,0,0,0,0,0,0,0,7448.796,0,
6769,855.5010764716336,5.807269,,,,,,,,,,,0,0,0,0,5451.2173,0,0,0,0,3207.3396,
6770,843.5137991682757,5.80868,,,,,,,,,,,0,2643.062,4379.8364,244425.83,4281.168,0,0,5438.3813,0,0,
6771,396.4562948196905,5.8138585,,,,,,,,,,,0,4281.2144,0,0,0,0,0,0,0,0,
6772,441.33417052878576,5.8138585,,,,,,,,,,,0,4713.357,0,0,0,0,0,0,0,0,
6773,816.5353808845076,5.8164854,,,,,,,,,,,3113.8877,0,0,0,0,0,0,0,0,0,
6774,627.3711885002726,5.8182244,,,,,,,,,,,0,0,0,0,0,0,14197.086,0,0,0,
6775,629.1957126776198,5.8182244,,,,,,,,,,,0,0,0,0,0,0,4315.134,0,0,0,
6776,645.4007553520252,5.8182244,,,,,,,,,,,0,0,0,0,0,0,61617.895,0,0,0,
6777,814.5223896344471,5.8182244,,,,,,,,,,,0,0,0,0,0,0,14367.488,0,0,0,
6778,385.33127868219236,5.818478,,,,,,,,,,,0,0,2749.0679,0,0,0,0,0,0,0,
6779,870.5346448578451,5.818478,,,,,,,,,,,0,0,2416.2092,0,0,0,0,0,0,0,
6780,886.5588280380769,5.818478,,,,,,,,,,,0,0,62761.17,0,0,0,0,0,0,0,
6781,892.5180444735875,5.818478,,,,,,,,,,,0,0,16578.697,0,0,0,0,0,0,0,
6782,913.4964616203573,5.818478,,,,,,,,,,,0,0,14736.566,0,0,0,0,0,0,0,
6783,640.5141391124209,5.81993,,,,,,,,,,,0,0,0,0,0,0,0,0,7231.5234,8482.343,
6784,434.3839390928206,5.820712,,,,,,,,,,,0,0,0,0,0,0,0,0,4717.0054,0,
6785,672.5048065781504,5.820712,,,,,,,,,,,0,0,0,0,0,0,0,0,7592.801,0,
6786,905.5172895594262,5.8208175,,,,,,,,,,,12499.168,0,0,5291.547,22637.352,11183.88,0,22150.39,16993.309,12599.581,
6787,808.5481879966852,5.8214087,,,,,,,,,,,0,0,0,0,0,0,0,6921.1245,6973.0513,5372.3643,
6788,888.5743898452312,5.821884,,,,,,,,,,,10111.008,0,0,12623.824,18507.873,0,0,21140.37,19873.525,16659.742,
6789,900.5594170827253,5.8219037,,,,,,,,,,,15526.708,12407.193,0,21012.484,17472.564,9614.799,0,19017.447,28855.527,21954.346,
6790,402.3574358252558,5.8234916,,,,,,,,,,,0,0,0,0,6777.2534,0,0,5822.053,0,22838.664,
6791,620.4918053418287,5.823846,,,,,,,,,,,5380.508,37369.21,0,29035.58,39277.7,6767.8237,0,63955.73,55014.605,47129.855,
6792,576.4655253321359,5.8266068,,,,,,,,,,,0,27609.223,0,5885.272,29593.684,0,0,46328.14,51009.28,41538.906,
6793,854.5385312144524,5.828264,,,,,,,,,,,0,25487.771,0,0,7009.9746,0,0,0,0,0,
6794,883.5324874231095,5.8291383,,,,,,,,,,,5177.8374,4690.153,0,5680.2173,0,0,0,6437.915,8576.087,0,
6795,855.5421784057773,5.829667,,,,,,,,,,,0,13049.929,0,0,0,0,0,0,0,0,
6796,266.18271992230154,5.8301673,,,,,,,,,,,0,0,0,0,0,699.52136,0,0,0,0,
6797,874.5439919372258,5.830757,,,,,,,,,,,9057.444,7554.28,7076.7446,0,7518.278,0,0,6704.073,7259.332,0,
6798,424.3419461788208,5.83386,,,,,,,,,,,0,0,0,0,0,0,4381.24,0,0,0,
6799,859.5887809002043,5.83386,,,,,,,,,,,0,0,0,0,0,0,22314.898,0,0,0,
6800,856.5118964694846,5.8342986,,,,,,,,,,,0,0,5955.122,0,0,0,0,0,0,0,
6801,325.32962269931704,5.8348904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2652.8538,
6802,521.1183862947371,5.8348904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4183.3843,
6803,864.5708472941324,5.8348904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10297.694,
6804,879.5006504092519,5.8348904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5716.957,
6805,824.577474740488,5.835318,,,,,,,,,,,27724.559,22304.084,52830.25,27311.203,24031.254,31362.297,0,37948.945,0,42643.867,
6806,540.4263056279767,5.8363547,,,,,,,,,,,0,0,0,0,7031.7617,7647.7573,0,0,0,0,
6807,893.5293979567256,5.837069,,,,,,,,,,,0,0,0,0,8220.102,5644.487,0,10664.476,9424.84,9922.721,
6808,754.499999802205,5.838353,,,,,,,,,,,0,0,0,3336.4922,0,0,0,0,0,0,
6809,760.5119937742357,5.8402886,,,,,,,,,,,5314.754,0,4629.717,5533.6016,0,0,0,0,0,0,
6810,846.5616368873438,5.840393,,,,,,,,,,,3875.629,0,0,9448.619,0,0,0,0,0,6018.251,
6811,824.480948890364,5.840774,,,,,,,,,,,4043.8042,3963.0605,6615.2183,0,0,2685.3667,0,5972.6343,7409.267,10187.253,
6812,354.40923293093107,5.8408937,,,,,,,,,,,4292.9683,5010.5337,0,5286.3486,4332.7383,4365.0234,0,0,0,0,
6813,386.39920757010077,5.841144,,,,,,,,,,,0,20965.732,4288.316,11035.43,0,0,0,6540.738,5340.804,7324.1475,
6814,828.5136172742787,5.8416505,,,,,,,,,,,0,0,2796.4636,0,0,0,0,3190.0874,0,5035.543,
6815,802.49889968026,5.8418937,,,,,,,,,,,0,0,16291.172,7463.873,0,7052.4795,0,14765.223,0,18147.559,
6816,843.5933832283182,5.8424606,,,,,,,,,,,14332.738,5518.6025,25365.021,20326.951,0,24328.8,0,28058.09,37170.45,44568.223,
6817,844.6026677908677,5.845342,,,,,,,,,,,0,4802.6177,0,0,0,0,0,0,0,0,
6818,842.59013648785,5.845568,,,,,,,,,,,28929.826,16738.777,0,76436.98,16275.545,22673.031,0,55933.047,60004.062,45541.773,
6819,326.37801873327874,5.8459716,,,,,,,,,,,72189.49,84054.02,117418.55,65570.81,65988.58,82524.51,0,46269.47,63352.484,40291.227,
6820,806.5317966735751,5.846227,,,,,,,,,,,0,0,7845.2896,8292.153,0,7868.492,0,7945.73,5355.751,7534.961,
6821,516.4266299196285,5.8477993,,,,,,,,,,,0,0,0,0,5600.887,0,2029.5896,0,0,3541.1118,
6822,780.5163685849018,5.8479357,,,,,,,,,,,11155.317,0,0,0,0,0,0,0,0,0,
6823,799.5670969929214,5.8479357,,,,,,,,,,,9672.201,0,0,0,0,0,0,0,0,0,
6824,781.5202527258693,5.848505,,,,,,,,,,,0,0,0,0,0,4816.7715,0,0,0,5998.6055,
6825,642.4726930825468,5.849029,,,,,,,,,,,0,12162.908,0,0,0,0,0,0,13090.625,0,
6826,815.5621426034414,5.849296,,,,,,,,,,,0,38012.38,60773.383,69365.74,42028.78,28677.473,0,79046.35,0,67532.24,
6827,810.5634873988125,5.849516,,,,,,,,,,,10079.877,10970.559,26366.215,18158.451,13926.594,10384.561,0,27872.469,26018.74,30865.727,
6828,387.2894603289517,5.8514357,,,,,,,,,,,0,4586.0146,15130.88,7134.99,0,0,0,7405.207,0,0,
6829,408.2315926906332,5.851464,,,,,,,,,,,0,0,0,13201.969,0,15057.938,75848.3,9943.202,0,5594.7373,
6830,825.5821950655114,5.851523,,,,,,,,,,,0,0,16858.318,0,9875.127,9021.224,0,0,15520.774,19039.139,
6831,803.502564091745,5.8522725,,,,,,,,,,,0,0,0,0,0,0,0,0,7436.7437,0,
6832,868.5163512121566,5.8522725,,,,,,,,,,,0,0,0,0,0,0,0,0,4357.6016,0,
6833,324.32601011460844,5.853066,,,,,,,,,,,22679.934,26426.156,17271.604,32979.61,13745.334,25220.451,0,20140.438,22239.62,26049.111,
6834,598.4495026475446,5.8552246,,,,,,,,,,,0,7062.8716,0,0,0,0,0,9350.451,10240.016,8186.2773,
6835,820.5124094952357,5.855277,,,,,,,,,,,0,0,0,4140.221,0,0,0,3964.5918,0,0,
6836,811.5673127505754,5.856715,,,,,,,,,,,0,0,9626.258,5912.804,0,0,0,13762.779,0,14493.767,
6837,927.4969593054196,5.8567796,,,,,,,,,,,0,3591.5564,0,0,0,0,0,4939.7324,5490.4707,0,
6838,841.4961902231364,5.857576,,,,,,,,,,,0,2279.0107,0,2778.3567,0,0,0,0,0,0,
6839,376.3185645198323,5.8587008,,,,,,,,,,,0,0,0,0,852.9437,0,0,0,0,0,
6840,338.33269208735226,5.858778,,,,,,,,,,,0,5024.832,0,0,0,0,0,4471.334,0,0,
6841,776.5425758030009,5.859638,,,,,,,,,,,7633.9663,0,6520.3438,12471.541,8096.646,0,0,10456.256,18020.58,8992.146,
6842,881.5145373589261,5.86158,,,,,,,,,,,0,0,0,0,0,4238.913,0,0,0,0,
6843,327.3814169890403,5.8617764,,,,,,,,,,,16858.766,0,24246.193,0,0,15106.83,0,10221.344,0,0,
6844,326.3415858749516,5.863577,,,,,,,,,,,36559.445,61036.145,62567.277,34652.137,42310.61,26768.47,0,45415.246,44916.586,46205.11,
6845,744.5617177754251,5.8655925,,,,,,,,,,,0,8195.664,25684.701,13504.847,0,0,0,0,0,0,
6846,772.5120923132498,5.865606,,,,,,,,,,,0,0,0,0,0,0,11186.613,0,0,0,
6847,811.5305982356793,5.865606,,,,,,,,,,,0,0,0,0,0,0,7069.103,0,0,0,
6848,673.5069198951397,5.8657174,,,,,,,,,,,0,0,2920.2083,0,0,0,0,0,0,0,
6849,763.5092660062325,5.8657174,,,,,,,,,,,0,0,10803.049,0,0,0,0,0,0,0,
6850,822.5329100814187,5.869955,,,,,,,,,,,0,0,0,44452.324,0,0,0,0,0,0,
6851,845.5200403809492,5.869955,,,,,,,,,,,0,0,0,30189.457,0,0,0,0,0,0,
6852,425.2581917824721,5.87,,,,,,,,,,,0,3248.8057,4023.4678,6775.1113,0,5701.6216,23889.025,0,4037.4653,9393.383,
6853,944.4565783339124,5.869955,,,,,,,,,,,0,0,0,6288.38,0,0,0,0,0,0,
6854,671.4854349463823,5.872176,,,,,,,,,,,0,0,0,0,0,0,0,6052.8945,0,0,
6855,867.5921506134409,5.872176,,,,,,,,,,,0,0,0,0,0,0,0,3341.9985,0,0,
6856,336.3258797631889,5.874135,,,,,,,,,,,275189.47,230811.72,288768.97,248927.38,223441.66,453924.34,0,275487.97,334802.8,273341.34,
6857,337.3291821633809,5.8744173,,,,,,,,,,,0,0,0,0,49919.355,0,0,0,0,0,
6858,621.4943349035645,5.8744173,,,,,,,,,,,0,0,0,0,3158.9011,0,0,0,0,0,
6859,409.22373063169664,5.875515,,,,,,,,,,,2969.34,0,0,0,2346.7246,0,18257.402,0,0,10473.634,
6860,814.5587527269684,5.8764124,,,,,,,,,,,91885.1,0,132685.44,135453.38,0,0,103549.38,161879.38,159876.56,144160.83,
6861,842.5900244423636,5.876709,,,,,,,,,,,0,8415.365,0,0,0,0,0,0,0,0,
6862,816.5727657671308,5.8776007,,,,,,,,,,,18372.828,14996.269,16012.244,29540.898,19162.29,14435.435,0,22355.617,34358.645,21121.762,
6863,478.1779845376811,5.8776407,,,,,,,,,,,71736.81,154257.4,78271.81,63145.293,20401.084,84048.84,0,109226.26,212064.9,143286.75,
6864,366.336420781439,5.877878,,,,,,,,,,,5277.3213,0,4920.835,0,0,0,0,4226.324,0,0,
6865,819.5139557858754,5.879406,,,,,,,,,,,0,0,0,6652.0356,0,4419.5747,0,6796.684,0,4751.0835,
6866,268.2997510372555,5.8799033,,,,,,,,,,,2876.5576,0,0,0,0,5114.436,0,0,0,2128.9119,
6867,479.1783832181376,5.8800087,,,,,,,,,,,25882.203,57436.727,27767.988,21577.94,0,31516.795,0,42407.367,77080.52,52783.863,
6868,817.5411438911173,5.8800178,,,,,,,,,,,0,5413.19,9831.603,0,9196.277,0,6066.9307,0,19753.469,6262.864,
6869,628.1949099313424,5.8812766,,,,,,,,,,,0,0,0,0,0,0,5329.0156,0,0,0,
6870,810.5274041375458,5.8812766,,,,,,,,,,,0,0,0,0,0,0,16202.379,0,0,0,
6871,817.5771444148357,5.881288,,,,,,,,,,,0,0,0,0,7419.8276,5856.346,0,11135.409,16156.349,7493.8174,
6872,372.1009470514043,5.8819637,,,,,,,,,,,8035.993,20845.781,7874.868,8418.693,0,8465.779,0,14998.448,29115.992,21203.45,
6873,297.08221976214713,5.881977,,,,,,,,,,,8137.2485,16689.393,6855.1655,6646.6543,0,7571.695,0,11680.767,26307.846,19901.73,
6874,327.3450127533199,5.8820047,,,,,,,,,,,8896.282,0,0,0,0,0,0,0,8720.71,0,
6875,373.09759642851225,5.882228,,,,,,,,,,,5712.648,10668.751,0,0,0,0,0,6751.382,16985.623,13981.0625,
6876,415.35722499704474,5.8834014,,,,,,,,,,,0,0,0,0,0,0,0,0,5972.722,5652.437,
6877,371.1010727367475,5.883948,,,,,,,,,,,36102.082,79983.41,30478.428,28284.31,0,33150.74,0,54582.395,108411.41,78591.04,
6878,457.2302763049686,5.885093,,,,,,,,,,,0,4258.8574,0,5805.1987,0,4750.002,0,0,0,0,
6879,618.4764569524335,5.8856716,,,,,,,,,,,0,0,18593.717,0,2027.5234,0,0,0,0,0,
6880,839.5620780249147,5.885697,,,,,,,,,,,0,0,0,258595.97,0,0,0,0,0,0,
6881,480.17465318195565,5.8867745,,,,,,,,,,,0,34213.97,15924.8955,0,0,16566.82,0,0,46473.523,31721.064,
6882,312.28942903941584,5.8869386,,,,,,,,,,,2518.2485,3553.6067,5719.8765,4300.4556,0,0,0,0,3789.5537,8270.239,
6883,883.5883914901555,5.887899,,,,,,,,,,,0,0,0,0,0,0,0,3235.7627,0,0,
6884,486.4152226359568,5.888187,,,,,,,,,,,0,0,2831.7302,0,5285.408,5940.0776,0,0,0,0,
6885,299.06156469103905,5.8885345,,,,,,,,,,,3924.2178,8883.336,0,0,0,0,0,5500.329,13374.538,8980.206,
6886,223.06345362491078,5.8887773,,,,,,,,,,,9855.504,28096.344,0,8644.096,0,6799.276,0,21703.875,37876.754,33025.754,
6887,801.5470637325333,5.8891983,,,,,,,,,,,7675.7427,0,0,0,0,0,0,16027.973,18298.545,0,
6888,705.2114881575902,5.889847,,,,,,,,,,,162792.73,422611.7,0,148310.2,26871.5,78194.125,0,283708.0,597496.9,0,
6889,406.38849803595525,5.8900967,,,,,,,,,,,0,0,0,0,2720.286,0,0,0,0,0,
6890,848.5793693452712,5.8900967,,,,,,,,,,,0,0,0,0,9015.027,0,0,0,0,0,
6891,341.10851944213204,5.890157,,,,,,,,,,,0,0,0,0,0,0,0,3822.691,7588.358,7408.642,
6892,446.12041303708736,5.890736,,,,,,,,,,,0,9442.307,0,0,0,0,0,4520.126,12133.5625,11356.784,
6893,540.1422440559588,5.8907423,,,,,,,,,,,0,13331.513,0,0,0,0,0,13029.096,16952.762,12008.334,
6894,538.1446225042449,5.891017,,,,,,,,,,,10356.887,49111.332,0,7645.602,0,10285.461,0,35480.133,59653.918,46675.297,
6895,519.1386358789259,5.892459,,,,,,,,,,,0,2599.8037,0,0,0,0,0,0,0,0,
6896,867.5022823361624,5.892843,,,,,,,,,,,13015.892,0,0,0,18815.768,11595.607,0,0,0,0,
6897,373.32170861399294,5.892911,,,,,,,,,,,0,0,0,0,0,16823.04,0,0,0,0,
6898,866.4990929005924,5.892911,,,,,,,,,,,0,0,0,0,0,48375.88,0,0,0,0,
6899,368.4249932660098,5.8932424,,,,,,,,,,,13472.331,12262.342,0,10763.849,10906.279,14068.028,3999.8464,8353.258,9972.332,11335.513,
6900,355.0691112660802,5.893261,,,,,,,,,,,8496.236,23049.395,0,6253.5293,0,5656.55,0,14695.131,32775.984,26428.545,
6901,445.1198918381553,5.893307,,,,,,,,,,,10416.731,26144.102,0,8305.811,0,0,0,17004.621,35048.758,29820.912,
6902,539.1453098955724,5.894657,,,,,,,,,,,0,22858.324,0,0,0,0,0,15487.57,27484.508,21687.424,
6903,456.2269345309844,5.894805,,,,,,,,,,,0,0,0,0,0,110137.5,0,116215.26,54954.934,32131.826,
6904,704.2117699353267,5.8950987,,,,,,,,,,,383639.66,975929.75,163178.0,324696.6,71978.58,201146.66,0,660566.3,1389878.4,1169772.0,
6905,339.28902855275214,5.8958006,,,,,,,,,,,0,0,0,96620.266,116357.62,0,0,0,0,0,
6906,429.08838899421835,5.8962135,,,,,,,,,,,0,8018.8115,0,0,0,0,0,0,9654.504,0,
6907,706.2099556673809,5.896843,,,,,,,,,,,68606.555,172215.31,27410.822,59290.285,8290.018,35940.49,0,121996.74,252676.47,215298.36,
6908,702.2132729416143,5.8968496,,,,,,,,,,,808441.1,1969082.5,336446.88,688096.7,149725.69,431848.7,0,1377361.2,2828871.0,2350368.2,
6909,496.3761303712195,5.896931,,,,,,,,,,,0,0,0,0,0,0,23343.598,0,0,0,
6910,815.482229461497,5.897179,,,,,,,,,,,0,0,15451.852,0,0,0,8610.254,0,0,0,
6911,647.5045163910258,5.8972135,,,,,,,,,,,0,0,1789.272,0,0,0,0,0,0,0,
6912,295.26298008069443,5.8983674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3994.3296,
6913,577.4688199300572,5.8983674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11362.969,
6914,281.0503134807335,5.898613,,,,,,,,,,,0,5845.172,0,0,0,0,0,4757.978,10562.303,10614.652,
6915,707.2093367353843,5.899167,,,,,,,,,,,0,61188.305,0,17949.717,0,0,0,40484.21,84289.055,69317.79,
6916,620.4309149765324,5.899968,,,,,,,,,,,0,0,0,0,0,0,0,0,4515.8315,0,
6917,643.4771664597355,5.899968,,,,,,,,,,,0,0,0,0,0,0,0,0,4608.33,0,
6918,703.2137459455226,5.899968,,,,,,,,,,,0,0,0,0,0,0,0,0,1822771.5,0,
6919,708.2079772477751,5.899968,,,,,,,,,,,0,0,0,0,0,0,0,0,22658.418,0,
6920,745.5654371553643,5.899968,,,,,,,,,,,0,0,0,0,0,0,0,0,5652.7646,0,
6921,882.58491223057,5.900448,,,,,,,,,,,0,0,7010.4067,0,0,0,0,7245.331,0,0,
6922,389.34572032934824,5.9016533,,,,,,,,,,,0,0,0,25816.725,0,0,0,33912.18,19460.111,0,
6923,761.5162984755107,5.9035845,,,,,,,,,,,0,0,0,0,0,0,0,3869.3257,0,0,
6924,804.5161505003531,5.9037685,,,,,,,,,,,0,0,4443.5977,0,0,0,0,7838.7637,8370.383,7066.9355,
6925,816.5375727192041,5.9037857,,,,,,,,,,,10815.879,0,22621.89,16900.947,15739.487,12171.3955,0,25207.244,0,22615.777,
6926,800.54255898831,5.9038177,,,,,,,,,,,20568.28,20904.127,26306.352,27067.557,21905.44,18600.465,0,37634.93,43525.688,35758.895,
6927,841.5730045017981,5.904623,,,,,,,,,,,0,0,0,34519.836,0,12781.713,0,21643.277,0,0,
6928,801.582542275903,5.904876,,,,,,,,,,,0,22586.227,15595.819,27002.979,28006.936,22478.703,0,16245.376,18537.14,16156.631,
6929,882.4738373092372,5.9057946,,,,,,,,,,,0,0,0,0,7889.381,0,0,0,0,0,
6930,885.5476223187596,5.9057946,,,,,,,,,,,0,0,0,0,2995.042,0,0,0,0,0,
6931,951.4768840306821,5.9057946,,,,,,,,,,,0,0,0,0,24400.836,0,0,0,0,0,
6932,447.11721919656225,5.9070425,,,,,,,,,,,0,0,0,0,0,0,0,0,6076.884,5539.2173,
6933,669.1746601214586,5.9070425,,,,,,,,,,,0,0,0,0,0,0,0,0,8620.312,7567.898,
6934,800.5783807934241,5.907327,,,,,,,,,,,41230.87,61631.246,43981.645,63617.867,50714.05,55413.695,0,40515.688,43984.08,41639.445,
6935,640.4792336132386,5.9096594,,,,,,,,,,,0,0,0,0,0,0,0,4320.6553,4523.8623,0,
6936,299.3136893030769,5.9125414,,,,,,,,,,,0,0,0,0,0,0,14337.329,0,0,0,
6937,398.36276346365275,5.9125414,,,,,,,,,,,0,0,0,0,0,0,9340.211,0,0,0,
6938,481.4726115417547,5.9125414,,,,,,,,,,,0,0,0,0,0,0,11670.752,0,0,0,
6939,505.8360885526805,5.9125414,,,,,,,,,,,0,0,0,0,0,0,2943.5386,0,0,0,
6940,648.3862523495078,5.9125414,,,,,,,,,,,0,0,0,0,0,0,13165.259,0,0,0,
6941,860.4909237471602,5.912799,,,,,,,,,,,0,12920.814,0,13145.554,0,0,0,0,0,0,
6942,400.41493643547653,5.9130816,,,,,,,,,,,0,0,8121.35,0,0,0,0,0,0,0,
6943,667.5342629619182,5.9130816,,,,,,,,,,,0,0,4895.931,0,0,0,0,0,0,0,
6944,771.5168738015271,5.9130816,,,,,,,,,,,0,0,11247.074,0,0,0,0,0,0,0,
6945,788.5454505722628,5.9130816,,,,,,,,,,,0,0,36357.54,0,0,0,0,0,0,0,
6946,793.4990588091308,5.9130816,,,,,,,,,,,0,0,35256.844,0,0,0,0,0,0,0,
6947,929.5182922283061,5.9130816,,,,,,,,,,,0,0,4772.5215,0,0,0,0,0,0,0,
6948,341.2954455795615,5.9138217,,,,,,,,,,,1692.7952,0,0,0,3712.8171,1993.1678,0,0,0,0,
6949,225.04280434285042,5.9157267,,,,,,,,,,,0,0,0,0,0,0,0,0,6909.1743,0,
6950,966.4475240344622,5.915711,,,,,,,,,,,0,10219.464,0,7948.2695,9751.08,0,0,0,0,0,
6951,823.533657624774,5.916417,,,,,,,,,,,7780.509,0,0,0,15397.546,0,0,0,0,0,
6952,1035.451544687475,5.916532,,,,,,,,,,,8974.273,13044.62,0,10936.477,12691.234,7260.7705,0,0,0,0,
6953,820.5474521952084,5.9167504,,,,,,,,,,,16502.068,15555.574,0,22038.7,13022.479,12396.852,0,31161.92,36746.92,0,
6954,867.5937580933432,5.9192514,,,,,,,,,,,0,0,0,0,0,0,0,1999.6268,0,0,
6955,386.2770351395711,5.9206696,,,,,,,,,,,0,30751.254,0,26135.346,0,0,0,0,0,0,
6956,852.5745369801133,5.9241996,,,,,,,,,,,4561.003,5147.681,0,0,5634.2153,0,0,0,0,0,
6957,367.3680713693673,5.9243445,,,,,,,,,,,0,0,0,0,0,22565.236,0,0,0,0,
6958,804.5222606611292,5.925605,,,,,,,,,,,0,0,0,17495.953,20519.002,13085.595,0,11087.404,0,12748.815,
6959,822.5641990313893,5.926261,,,,,,,,,,,0,0,0,0,0,18258.059,42786.67,0,0,0,
6960,407.31320881030155,5.926946,,,,,,,,,,,1361.515,0,0,0,0,0,0,0,0,0,
6961,298.31031886414013,5.928177,,,,,,,,,,,0,0,0,0,0,0,72199.62,0,0,0,
6962,478.40770998960454,5.928177,,,,,,,,,,,0,0,0,0,0,0,2363.4646,0,0,0,
6963,672.5039114794054,5.928177,,,,,,,,,,,0,0,0,0,0,0,92025.6,0,0,0,
6964,823.5672391395426,5.928177,,,,,,,,,,,0,0,0,0,0,0,20813.688,0,0,0,
6965,907.537618399559,5.92872,,,,,,,,,,,0,0,1747.9504,0,0,0,0,0,0,0,
6966,616.3713535128616,5.929277,,,,,,,,,,,0,0,4087.7742,0,0,0,0,0,0,4433.0093,
6967,372.3190690437828,5.929834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,356349.66,
6968,905.5168133922438,5.929834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7512.2197,
6969,282.315435835703,5.930762,,,,,,,,,,,34466.074,8240.202,25751.84,8108.9473,0,170417.17,0,0,35094.246,0,
6970,342.4006192511167,5.9314203,,,,,,,,,,,0,0,0,0,0,0,0,0,25523.469,0,
6971,463.37807172894225,5.9317904,,,,,,,,,,,7167.5503,0,9048.669,7721.457,6378.5073,0,0,10361.566,13255.76,7757.6094,
6972,876.5597227089484,5.9322314,,,,,,,,,,,7737.375,0,0,8355.307,8486.296,0,0,8863.342,8857.869,8807.33,
6973,845.6076854144876,5.932993,,,,,,,,,,,0,0,0,4164.177,0,0,0,0,0,0,
6974,473.31817161497827,5.93464,,,,,,,,,,,3614.3286,4699.255,0,0,0,2451.65,0,0,7382.4385,0,
6975,576.4655464385725,5.936271,,,,,,,,,,,0,6832.1265,38209.26,0,7618.537,0,0,9784.014,39670.938,5699.21,
6976,762.5311986321768,5.9382515,,,,,,,,,,,4945.8555,0,0,4508.794,6245.9434,3824.3213,0,0,0,0,
6977,881.5147790017094,5.938418,,,,,,,,,,,0,8155.1826,0,4778.0645,7444.206,0,0,7960.2036,8266.105,0,
6978,846.5237620618584,5.938573,,,,,,,,,,,0,5948.794,0,0,7628.326,0,0,0,0,0,
6979,540.4265219684509,5.9392314,,,,,,,,,,,3354.5845,0,12530.993,9936.602,4066.587,6203.9927,0,0,17076.281,17865.115,
6980,844.5169745955425,5.939402,,,,,,,,,,,76185.8,131751.66,0,110162.86,131668.67,81436.45,0,101857.06,79109.65,0,
6981,760.5112409502844,5.939461,,,,,,,,,,,0,4308.609,0,6668.4414,0,0,0,0,0,8076.4507,
6982,457.23004793027894,5.9398737,,,,,,,,,,,0,2652.2534,0,0,0,0,0,0,0,0,
6983,950.4737212899109,5.9401665,,,,,,,,,,,33735.906,46003.35,0,42943.797,49251.73,36443.004,0,38415.17,38285.016,40351.363,
6984,821.531445107615,5.942129,,,,,,,,,,,62511.14,96215.5,0,90666.81,107681.195,70143.47,0,81928.5,74538.57,76717.64,
6985,777.58253337284,5.942297,,,,,,,,,,,17825.172,19114.164,14727.669,25377.943,18164.227,21550.535,0,13025.809,16717.125,11115.057,
6986,467.3727966311419,5.943839,,,,,,,,,,,0,0,0,0,0,0,17412.078,0,0,0,
6987,859.4869677790173,5.9440966,,,,,,,,,,,19343.484,23771.53,0,25555.2,27295.686,17226.254,0,21988.898,17954.963,19442.14,
6988,838.5586814103988,5.944107,,,,,,,,,,,367441.97,490940.97,0,494107.97,556118.94,366053.56,0,531451.94,417712.12,497541.75,
6989,773.5192420334292,5.94469,,,,,,,,,,,0,0,1957.5046,0,0,0,0,0,0,0,
