row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,pos_FRN1_O3.mzML Peak area,pos_FRN3_O3.mzML Peak area,pos_FRN5_O3.mzML Peak area,pos_HFO1_O3.mzML Peak area,pos_FRN4_O3.mzML Peak area,pos_FRN2_O3.mzML Peak area,pos_HFO2_O3.mzML Peak area,pos_HFO3_O3.mzML Peak area,pos_HFO5_O3.mzML Peak area,pos_HFO4_O3.mzML Peak area,
5813,848.5830441066869,6.409372,,,,,,,,,,,0,0,0,24677.113,0,2996.4993,0,0,0,0,
5814,905.512637109721,6.4105797,,,,,,,,,,,11471.376,11069.71,0,0,8657.14,11293.068,16005.099,15060.887,14631.871,13164.101,
5815,603.5256190472429,6.4116545,,,,,,,,,,,0,0,1828.959,0,0,0,2577.912,0,3243.488,3006.734,
5816,886.549026061176,6.411781,,,,,,,,,,,0,0,0,0,1988.803,0,0,0,0,0,
5817,642.5304122924197,6.413242,,,,,,,,,,,3440.8442,0,0,8345.987,2726.5613,3492.1797,7973.9277,11546.522,9096.023,8059.707,
5818,399.346767894938,6.416274,,,,,,,,,,,4746.8853,0,0,6970.498,0,0,0,0,0,0,
5819,785.5472180571246,6.4167585,,,,,,,,,,,0,0,1328.2548,0,0,0,0,0,1453.3225,0,
5820,990.4901249034565,6.4180503,,,,,,,,,,,4345.7256,0,0,0,4111.019,4395.153,5902.0825,6648.7256,0,0,
5821,726.506779527803,6.41886,,,,,,,,,,,0,0,0,4520.849,0,0,0,0,0,0,
5822,842.5879483638222,6.41886,,,,,,,,,,,0,0,0,7008.392,0,0,0,0,0,0,
5823,857.5144958256349,6.41886,,,,,,,,,,,0,0,0,85136.766,0,0,0,0,0,0,
5824,866.5748306588958,6.41886,,,,,,,,,,,0,0,0,61688.242,0,0,0,0,0,0,
5825,887.5551905440406,6.41886,,,,,,,,,,,0,0,0,9882.781,0,0,0,0,0,0,
5826,647.4856025111005,6.419635,,,,,,,,,,,0,0,0,0,0,0,0,4423.8447,0,0,
5827,821.5520847714203,6.419635,,,,,,,,,,,0,0,0,0,0,0,0,1062.2632,0,0,
5828,340.35738706738016,6.4263854,,,,,,,,,,,0,0,0,31560.254,0,0,16001.147,0,0,5618.246,
5829,789.5468995198446,6.427648,,,,,,,,,,,0,0,3079.2485,0,0,6178.1177,7739.7817,0,8507.518,0,
5830,852.4763785836913,6.428868,,,,,,,,,,,0,0,2959.621,5559.2695,0,4605.079,0,0,20426.125,0,
5831,802.4988183726368,6.4288898,,,,,,,,,,,0,1212.2859,0,0,0,0,0,0,0,0,
5832,511.7729912953928,6.429065,,,,,,,,,,,0,0,0,0,0,0,0,0,2380.4321,0,
5833,773.3839968345106,6.429682,,,,,,,,,,,0,0,0,0,0,0,1346.8296,0,0,0,
5834,880.5805082664876,6.429682,,,,,,,,,,,0,0,0,0,0,0,11193.463,0,0,0,
5835,657.5493210837917,6.42992,,,,,,,,,,,0,0,0,0,0,0,0,0,6623.988,6891.76,
5836,1014.4907403283635,6.430628,,,,,,,,,,,3386.0544,0,0,15164.44,0,0,3567.236,0,4482.859,0,
5837,788.5438362501509,6.4309134,,,,,,,,,,,7291.8887,10160.785,8540.737,0,8382.672,12777.9,13993.318,13738.393,15542.168,16791.46,
5838,793.4991622731869,6.4309206,,,,,,,,,,,3949.3225,5043.7637,3657.1123,0,4460.716,7321.8604,8648.015,7533.789,8814.35,9145.934,
5839,668.5458165642536,6.4311485,,,,,,,,,,,0,0,0,0,0,0,7992.442,8007.4565,8835.006,5305.3623,
5840,803.5606165862049,6.4313045,,,,,,,,,,,0,0,0,0,0,6011.353,0,0,0,0,
5841,817.575803091216,6.4313045,,,,,,,,,,,0,0,0,0,0,6430.4854,0,0,0,0,
5842,626.5222614555499,6.431476,,,,,,,,,,,0,10377.805,0,68106.87,0,10825.32,0,0,0,10889.963,
5843,815.4824266654566,6.432229,,,,,,,,,,,0,0,0,0,0,0,0,3007.8142,3351.0044,0,
5844,771.5166078425682,6.4332995,,,,,,,,,,,1653.3165,1600.5966,0,0,0,1677.8041,2089.7737,2490.2532,2124.2126,0,
5845,566.4546804272925,6.434558,,,,,,,,,,,0,0,0,7043.8037,0,0,0,0,0,0,
5846,577.5101361695786,6.434558,,,,,,,,,,,0,0,0,6980.584,0,0,0,0,0,0,
5847,834.5714832527086,6.434558,,,,,,,,,,,0,0,0,26269.34,0,0,0,0,0,0,
5848,835.5325323418537,6.434558,,,,,,,,,,,0,0,0,50658.52,0,0,0,0,0,0,
5849,835.5750699184551,6.434558,,,,,,,,,,,0,0,0,12234.732,0,0,0,0,0,0,
5850,839.526461269714,6.434558,,,,,,,,,,,0,0,0,10184.705,0,0,0,0,0,0,
5851,852.5590490549934,6.434558,,,,,,,,,,,0,0,0,153393.19,0,0,0,0,0,0,
5852,858.5178200402554,6.434558,,,,,,,,,,,0,0,0,40261.85,0,0,0,0,0,0,
5853,867.5780038396896,6.434558,,,,,,,,,,,0,0,0,28978.3,0,0,0,0,0,0,
5854,733.3929810962729,6.435393,,,,,,,,,,,0,0,0,0,0,0,0,1260.1891,0,0,
5855,930.5166952288437,6.4386086,,,,,,,,,,,0,0,0,24397.242,0,4142.9316,0,5068.1323,4703.7524,5807.9526,
5856,407.3520240899016,6.4394155,,,,,,,,,,,0,2155.6177,2624.1694,2180.8135,0,2532.9722,4277.733,0,4946.752,0,
5857,831.4974855289587,6.4396095,,,,,,,,,,,0,0,0,9120.202,8482.224,0,7826.038,9414.0205,0,0,
5858,916.5907231075208,6.442024,,,,,,,,,,,10046.585,0,0,118864.72,9253.543,0,14882.924,0,0,0,
5859,341.39715736040796,6.4449124,,,,,,,,,,,1118.9716,0,0,0,0,0,0,0,1101.899,0,
5860,908.5341203725123,6.445139,,,,,,,,,,,9075.163,0,0,0,0,0,0,0,0,0,
5861,596.7507404825501,6.4451756,,,,,,,,,,,0,0,0,0,0,0,0,0,2406.9546,0,
5862,656.5461813651119,6.4451733,,,,,,,,,,,5994.5044,4418.681,4485.913,22065.11,4672.5303,0,19320.074,22314.865,15226.129,13106.828,
5863,866.5865388019898,6.4451756,,,,,,,,,,,0,0,0,0,0,0,0,0,810.2663,0,
5864,886.5517410798757,6.4462323,,,,,,,,,,,3405.317,0,0,44639.582,1486.1189,0,0,0,0,0,
5865,841.5776260097696,6.4502535,,,,,,,,,,,0,0,0,6666.0923,0,0,0,0,0,0,
5866,814.5592614860884,6.4514556,,,,,,,,,,,0,0,0,0,0,0,0,6957.1167,0,0,
5867,816.5718397797247,6.4565268,,,,,,,,,,,23238.51,24217.916,23787.37,36118.652,25225.27,23856.46,34641.38,30731.295,26222.137,24269.795,
5868,815.5677288394841,6.456549,,,,,,,,,,,40327.875,40869.867,40552.207,56468.03,41255.844,40792.023,48545.67,44943.355,45555.312,42870.324,
5869,802.556102926766,6.4581633,,,,,,,,,,,19591.85,21412.607,20899.44,24654.945,19932.99,20245.266,24576.2,19518.926,21172.838,20630.479,
5870,384.4199176434886,6.4598827,,,,,,,,,,,1159.2225,0,0,0,1004.23865,0,0,0,0,0,
5871,340.3936778410013,6.4610796,,,,,,,,,,,0,0,0,0,0,0,3140.9502,0,0,0,
5872,801.5516675145163,6.4613748,,,,,,,,,,,33384.516,36616.77,36781.21,39757.555,0,0,35012.082,38681.43,37296.312,35127.504,
5873,440.4101955940499,6.462146,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1292.8232,
5874,881.517017652792,6.462146,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1363.402,
5875,850.5949230334421,6.4626794,,,,,,,,,,,2542.1162,0,1849.6841,16402.605,1986.0518,0,0,0,4894.922,3888.294,
5876,807.4991035662563,6.462892,,,,,,,,,,,0,0,0,0,0,2796.509,0,0,0,0,
5877,546.4885632940961,6.4640293,,,,,,,,,,,3737.6228,0,0,0,0,0,0,1376.5808,0,0,
5878,806.5325177984156,6.4659224,,,,,,,,,,,0,0,0,4037.9185,0,0,0,0,0,0,
5879,785.5155913214344,6.4671826,,,,,,,,,,,0,0,0,0,0,0,0,107498.52,0,0,
5880,800.5440527885924,6.467321,,,,,,,,,,,0,6393.373,9853.203,0,5938.698,6465.35,0,12885.623,11596.33,11928.191,
5881,340.321024823184,6.4684896,,,,,,,,,,,4005.5837,3579.1465,4693.317,0,4107.8877,3952.4912,5624.998,3807.8848,0,3971.9175,
5882,430.38932660475643,6.468807,,,,,,,,,,,0,0,10721.746,0,0,0,12537.211,0,0,5358.8486,
5883,714.5519490241602,6.4717855,,,,,,,,,,,0,1872.6237,1617.9716,0,0,0,0,0,0,0,
5884,853.4800814213835,6.4719024,,,,,,,,,,,0,0,0,0,0,0,3501.771,0,2809.1611,2191.506,
5885,845.5300689524637,6.476476,,,,,,,,,,,1145.2228,0,0,0,0,0,0,0,0,0,
5886,484.3996093821888,6.478575,,,,,,,,,,,0,0,0,0,0,1897.6396,0,0,0,0,
5887,604.4968019983702,6.478575,,,,,,,,,,,0,0,0,0,0,3243.6868,0,0,0,0,
5888,803.5596925140835,6.4790354,,,,,,,,,,,4941.448,0,0,9229.765,5384.1523,0,0,6292.5747,0,0,
5889,652.4785995024598,6.483039,,,,,,,,,,,0,0,962.09814,0,0,0,0,0,0,0,
5890,817.5754288540447,6.485731,,,,,,,,,,,7440.726,0,0,10500.416,0,0,0,7447.556,0,0,
5891,804.6027285624269,6.487187,,,,,,,,,,,0,0,2151.9727,0,2276.9377,0,4107.1016,4462.7583,0,0,
5892,803.5987022360828,6.489531,,,,,,,,,,,6849.7373,7207.691,8537.597,12769.2,8828.422,6998.7993,11000.926,12166.512,11339.302,10496.326,
5893,259.23809992690013,6.4897556,,,,,,,,,,,0,0,0,0,0,0,1525.9523,3409.8145,0,3306.3696,
5894,596.3194991332568,6.4919486,,,,,,,,,,,0,2486.9255,0,0,0,0,0,0,0,0,
5895,824.5784034163585,6.4919486,,,,,,,,,,,0,5226.167,0,0,0,0,0,0,0,0,
5896,760.5546328304325,6.492189,,,,,,,,,,,1282.3345,0,0,0,0,0,0,0,0,0,
5897,917.5942309789934,6.492206,,,,,,,,,,,818.4093,0,0,0,3918.9226,0,0,0,9323.591,6229.708,
5898,242.21145946586145,6.4935412,,,,,,,,,,,0,6973.485,11835.195,0,7638.8506,6490.586,0,0,8621.144,10735.621,
5899,802.5953621169695,6.494245,,,,,,,,,,,17437.87,17222.703,19520.57,28614.926,19559.568,16606.78,22865.236,25344.412,22668.89,19385.965,
5900,808.5459917825374,6.4942713,,,,,,,,,,,0,0,0,0,0,822.46497,0,0,0,0,
5901,547.5199392092431,6.495813,,,,,,,,,,,16593.191,16196.285,16090.0,23159.865,14126.464,9979.93,16123.986,14079.18,21062.518,16639.81,
5902,549.4878669949691,6.497335,,,,,,,,,,,0,0,0,4710.563,0,0,0,0,0,0,
5903,738.5311228024414,6.497335,,,,,,,,,,,0,0,0,4141.816,0,0,0,0,0,0,
5904,830.4944711320601,6.497335,,,,,,,,,,,0,0,0,33210.8,0,0,0,0,0,0,
5905,548.5233898864243,6.497973,,,,,,,,,,,0,0,0,0,5030.2896,3668.557,0,0,0,5928.073,
5906,832.5041243036372,6.5000653,,,,,,,,,,,3152.7805,0,2412.6348,0,0,0,0,0,0,2586.3723,
5907,437.3741537127074,6.500118,,,,,,,,,,,939.8845,0,0,0,0,0,0,0,1552.8687,0,
5908,340.34837280395766,6.5002,,,,,,,,,,,2703.7603,4780.175,4902.864,0,0,3153.7146,0,0,4259.7085,0,
5909,524.4082187908976,6.5005794,,,,,,,,,,,0,0,3231.0437,4816.147,3438.5098,2673.6443,0,4592.436,3976.583,0,
5910,419.3155090497186,6.5040407,,,,,,,,,,,164587.25,166498.84,155810.6,236019.3,0,0,0,0,165898.02,0,
5911,370.3872992561828,6.504078,,,,,,,,,,,0,1107.6921,0,0,874.80743,0,0,1691.3445,0,0,
5912,794.5018347060864,6.506027,,,,,,,,,,,0,0,0,3720.8374,0,0,0,3091.3984,0,0,
5913,818.586210416309,6.5060434,,,,,,,,,,,0,0,0,0,766.2926,0,0,0,0,0,
5914,811.4813034530089,6.5101085,,,,,,,,,,,0,0,0,0,0,446.3703,0,0,0,0,
5915,420.3191018688661,6.5105715,,,,,,,,,,,36362.785,0,0,36145.812,0,0,0,30003.725,29576.158,40773.04,
5916,914.575843106698,6.5131702,,,,,,,,,,,0,0,0,1735.7688,0,0,0,0,0,0,
5917,450.3577955377724,6.513633,,,,,,,,,,,0,95320.21,66838.414,111997.375,91185.37,69235.484,83594.625,0,99883.99,81570.96,
5918,643.5337323126402,6.5142283,,,,,,,,,,,0,0,0,0,0,0,0,3005.8672,0,0,
5919,214.18013252503823,6.514433,,,,,,,,,,,0,0,11363.899,0,0,0,0,0,0,0,
5920,382.3678629808635,6.514433,,,,,,,,,,,0,0,1368.2997,0,0,0,0,0,0,0,
5921,829.4794321964322,6.5188293,,,,,,,,,,,2003.0596,0,0,0,0,0,0,0,2261.8433,2695.38,
5922,502.4258602497069,6.5190506,,,,,,,,,,,4313.8145,0,3342.43,0,0,0,0,0,0,0,
5923,682.5616279937424,6.5217166,,,,,,,,,,,0,0,5112.9863,19136.58,0,0,18610.988,34484.85,37022.57,9776.603,
5924,730.4143296051275,6.5233216,,,,,,,,,,,0,1145.4879,0,0,0,0,0,0,0,0,
5925,770.4456637789569,6.5233216,,,,,,,,,,,0,1536.0908,0,0,0,0,0,0,0,0,
5926,857.5100123510726,6.523734,,,,,,,,,,,0,0,0,0,0,0,0,0,1715.89,0,
5927,913.453477446113,6.523734,,,,,,,,,,,0,0,0,0,0,0,0,0,2356.9773,0,
5928,451.3613227588762,6.5247793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3617.7263,
5929,683.5650496959697,6.52476,,,,,,,,,,,1948.3545,0,0,0,0,3434.0083,0,0,0,6140.351,
5930,892.5905864439579,6.524839,,,,,,,,,,,17873.719,18687.342,18913.006,0,13427.189,17869.541,25511.324,0,0,0,
5931,900.5081140418492,6.5267763,,,,,,,,,,,0,775.177,756.78326,0,0,0,0,0,0,0,
5932,453.35720618699355,6.5269327,,,,,,,,,,,921.5567,0,1065.4272,0,0,0,0,0,0,0,
5933,321.31513548315326,6.527275,,,,,,,,,,,0,2045.2118,2728.941,3498.2031,0,0,0,2274.7598,1911.4318,0,
5934,828.4762554667989,6.5272927,,,,,,,,,,,4049.3662,5837.8667,0,0,0,8406.547,10794.12,14671.065,9281.492,6631.7285,
5935,601.5191224407585,6.5288153,,,,,,,,,,,30052.715,32995.523,25295.998,30236.096,21783.025,0,0,0,0,0,
5936,885.5459326927886,6.529277,,,,,,,,,,,0,0,0,17262.865,0,0,0,0,0,0,
5937,654.5307738380977,6.5296044,,,,,,,,,,,0,0,0,0,0,0,3384.3901,4092.9253,3402.967,3952.9426,
5938,647.4857127343333,6.529941,,,,,,,,,,,0,0,0,0,0,0,0,2882.8965,0,0,
5939,276.2685658696026,6.530231,,,,,,,,,,,0,0,2314.33,0,0,0,0,0,0,0,
5940,714.5520889909935,6.530231,,,,,,,,,,,0,0,1265.373,0,0,0,0,0,0,0,
5941,602.5224781765727,6.530445,,,,,,,,,,,0,14239.047,11240.866,0,8999.56,0,0,0,0,0,
5942,880.5798978195445,6.531786,,,,,,,,,,,11455.9,0,6926.3584,0,0,9468.548,0,0,0,0,
5943,608.4651613934482,6.5321765,,,,,,,,,,,0,0,0,0,0,0,0,0,1796.3157,1449.9922,
5944,657.5495226800294,6.535282,,,,,,,,,,,0,0,0,0,0,2135.8088,0,0,5749.1626,3860.354,
5945,810.477440676304,6.5354233,,,,,,,,,,,1385.5756,0,0,2128.0322,1516.9496,0,0,0,0,0,
5946,603.5257460604496,6.535465,,,,,,,,,,,3170.7993,3295.9084,0,0,3332.3584,3510.2886,0,0,0,0,
5947,861.5486476126247,6.5354624,,,,,,,,,,,0,19338.268,0,21264.447,13495.95,17922.938,0,10598.286,0,0,
5948,642.530666155361,6.537441,,,,,,,,,,,0,0,3512.7112,9667.545,3504.7468,0,10175.848,10104.816,5557.538,7760.8438,
5949,326.34165846280274,6.5383224,,,,,,,,,,,0,0,2288.1213,0,0,1014.23755,2478.1262,0,704.4925,697.00116,
5950,757.5203901713719,6.53852,,,,,,,,,,,0,0,0,0,1007.551,0,0,0,1494.3425,0,
5951,886.5455742514315,6.539433,,,,,,,,,,,1113.2065,0,0,0,0,0,0,0,0,0,
5952,806.4949569082455,6.539573,,,,,,,,,,,25259.24,0,0,0,0,0,32372.03,0,59824.406,0,
5953,831.4975112147322,6.539836,,,,,,,,,,,0,0,0,0,0,0,10795.446,0,0,0,
5954,504.35970268999864,6.54101,,,,,,,,,,,638.47595,0,1030.9702,0,823.2078,0,0,0,0,0,
5955,899.5037350509162,6.54129,,,,,,,,,,,3147.7485,3076.1433,0,3310.7803,0,4147.6245,0,0,0,0,
5956,883.5305221453697,6.5414,,,,,,,,,,,41351.11,40363.46,29538.455,40808.48,30755.562,41173.82,20334.395,24231.734,20142.38,20944.186,
5957,905.5141496841898,6.5414085,,,,,,,,,,,15548.18,15455.15,11323.885,15550.465,12822.869,14724.072,7651.3164,9608.879,10385.384,7915.9663,
5958,893.5937728368853,6.541926,,,,,,,,,,,10083.476,0,8358.452,12572.64,7651.302,0,0,7411.417,6180.6807,5154.229,
5959,370.36790591750264,6.5426044,,,,,,,,,,,2603.889,0,1865.4255,0,0,0,0,0,0,0,
5960,990.4905909023355,6.5430827,,,,,,,,,,,6008.9863,0,0,5026.851,4631.5674,5602.9707,2119.9573,0,2966.3906,0,
5961,906.5169999667968,6.543124,,,,,,,,,,,6880.1963,7152.575,4402.5127,0,5919.524,8552.107,0,4518.414,3430.1267,4446.305,
5962,884.5337030543974,6.543659,,,,,,,,,,,0,0,12744.934,0,0,0,0,7687.127,10091.592,0,
5963,866.5908893267153,6.5437374,,,,,,,,,,,0,0,2018.4326,0,0,3031.8882,0,0,0,0,
5964,341.36091548742104,6.544872,,,,,,,,,,,0,0,0,2328.2407,0,0,0,0,0,0,
5965,771.5163760979227,6.544872,,,,,,,,,,,0,0,0,2733.332,0,0,0,0,0,0,
5966,930.5169197769579,6.544872,,,,,,,,,,,0,0,0,4018.102,0,0,0,0,0,0,
5967,879.5787004009211,6.5452538,,,,,,,,,,,0,38087.27,26482.828,0,0,0,0,18610.758,21067.967,16968.824,
5968,779.56380790875,6.545983,,,,,,,,,,,0,0,13338.119,0,0,0,0,0,0,0,
5969,878.5753163476086,6.5461197,,,,,,,,,,,68396.76,75865.38,51117.582,66059.81,55715.633,73433.414,30300.016,41500.062,42125.562,33372.855,
5970,771.5054552474735,6.5533056,,,,,,,,,,,0,0,0,0,3121.9165,0,0,0,0,0,
5971,785.515755055329,6.5539875,,,,,,,,,,,0,81231.92,0,70718.58,0,73918.58,105277.37,0,77007.805,79529.07,
5972,656.5461961211956,6.554011,,,,,,,,,,,4849.9116,0,0,13298.854,3677.6467,0,11232.026,18151.605,0,0,
5973,314.2842305456662,6.554998,,,,,,,,,,,4784.3306,0,2502.9873,0,0,1910.051,0,3833.8477,3588.1343,0,
5974,661.4074236732584,6.55521,,,,,,,,,,,0,2074.8748,0,0,1367.8676,2227.0295,4718.4453,0,0,0,
5975,622.3357500588935,6.5552697,,,,,,,,,,,0,0,0,0,0,0,0,0,2378.4158,0,
5976,732.5181310955492,6.5561876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1483.3134,
5977,867.5940882432863,6.5573106,,,,,,,,,,,0,0,0,0,0,1524.2648,0,0,0,0,
5978,518.3757517129801,6.5578747,,,,,,,,,,,0,1756.318,1622.4805,0,0,1676.9631,0,0,0,0,
5979,623.5039413085335,6.5583797,,,,,,,,,,,1658.8917,0,2825.1235,0,0,0,0,0,0,0,
5980,765.5474086192538,6.5601287,,,,,,,,,,,0,0,37426.49,0,0,51670.246,0,78906.07,0,0,
5981,757.4782130169418,6.560224,,,,,,,,,,,1469.9417,2798.3896,3064.2288,0,0,4179.914,4784.3203,7524.1763,0,0,
5982,788.5442871731642,6.560633,,,,,,,,,,,0,0,0,17599.076,0,0,0,0,0,0,
5983,793.4990381556871,6.560633,,,,,,,,,,,0,0,0,10809.732,0,0,0,0,0,0,
5984,1014.4909605005498,6.560633,,,,,,,,,,,0,0,0,2488.0154,0,0,0,0,0,0,
5985,487.33371480049107,6.560755,,,,,,,,,,,13354.695,9482.921,8611.103,9966.472,9873.694,10612.326,9635.02,7932.3804,0,8249.472,
5986,856.5014783239069,6.5612745,,,,,,,,,,,0,0,0,0,0,0,0,814.0635,0,0,
5987,808.4613414504643,6.56266,,,,,,,,,,,0,0,0,0,1586.2848,0,0,0,0,3256.429,
5988,807.4977211484139,6.5658154,,,,,,,,,,,0,0,0,0,5118.952,3240.697,15288.058,0,0,0,
5989,748.5206655328283,6.5658956,,,,,,,,,,,0,6772.424,0,0,7787.705,10093.57,19895.53,0,14201.048,18344.887,
5990,747.5171564253791,6.5672216,,,,,,,,,,,17515.97,21298.008,18524.027,0,19548.242,23402.441,47622.027,39070.043,41932.32,39814.418,
5991,575.5033642525726,6.5678134,,,,,,,,,,,0,45107.46,44118.543,0,0,0,103781.766,0,0,0,
5992,696.4447794893205,6.5681853,,,,,,,,,,,2192.507,2765.6116,2099.6216,0,2343.1226,3393.5247,0,4480.7534,5456.027,0,
5993,758.4811463865449,6.5682,,,,,,,,,,,0,0,1780.6335,0,1604.8828,0,3079.4033,0,2576.8672,0,
5994,400.41499782223525,6.568991,,,,,,,,,,,0,0,0,0,3022.4395,0,0,0,0,0,
5995,764.5438639869105,6.5689616,,,,,,,,,,,82839.59,100218.66,84205.32,0,82894.6,116716.46,204983.73,174957.67,193612.62,197169.17,
5996,780.5664185109796,6.568991,,,,,,,,,,,0,0,0,0,2152.5266,0,0,0,0,0,
5997,312.32598566081015,6.569627,,,,,,,,,,,66042.48,62394.156,62612.066,69094.266,67000.41,72814.98,69789.016,61983.492,51337.027,59482.695,
5998,710.4604146612385,6.570447,,,,,,,,,,,0,0,1503.9742,0,0,0,0,3640.4653,3834.092,4234.8477,
5999,791.4810212476727,6.5707016,,,,,,,,,,,18675.11,20008.557,17462.967,0,18035.748,23894.38,44686.67,37256.883,38622.582,43900.957,
6000,769.4988456884512,6.5707135,,,,,,,,,,,48302.145,52001.234,45084.684,0,47162.78,61197.426,119480.51,99641.945,103833.805,112147.89,
6001,326.3778437523742,6.5707765,,,,,,,,,,,1661.2454,0,0,0,0,0,0,0,0,0,
6002,770.5022023562175,6.5709186,,,,,,,,,,,21382.564,22415.543,20020.664,0,0,23868.697,52696.883,44102.055,42299.586,46485.547,
6003,792.4842773239294,6.571024,,,,,,,,,,,0,0,0,0,0,0,0,0,15720.92,0,
6004,803.5416451584733,6.571024,,,,,,,,,,,0,0,0,0,0,0,0,0,2650.935,0,
6005,753.5256296041637,6.571105,,,,,,,,,,,6204.9614,7090.761,0,0,0,0,12782.804,0,10958.871,4075.3555,
6006,624.5067374519766,6.571712,,,,,,,,,,,0,0,0,0,0,1317.4928,1925.0151,0,2363.2517,0,
6007,723.3815865038572,6.5719686,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2001.3147,
6008,577.5101766686498,6.5721507,,,,,,,,,,,4259.2354,0,0,0,4681.871,5932.0137,0,10562.14,10166.37,10809.835,
6009,778.5599671662925,6.5724354,,,,,,,,,,,26607.164,28525.79,31322.996,0,26313.725,39672.766,86351.62,71708.26,78516.414,72433.414,
6010,876.458259354176,6.572636,,,,,,,,,,,0,8700.234,6755.242,0,7609.0625,9512.372,18580.95,15595.088,15377.515,18272.96,
6011,785.4728618797678,6.5726485,,,,,,,,,,,0,4170.8,0,0,0,0,0,8081.3154,7852.8135,9036.384,
6012,961.4362999750841,6.573335,,,,,,,,,,,0,0,0,0,0,0,0,4718.573,4628.217,5540.5493,
6013,877.461656923632,6.5734143,,,,,,,,,,,0,0,0,0,0,0,7650.622,6463.423,0,7750.291,
6014,862.5517370436224,6.573634,,,,,,,,,,,0,0,0,3940.2769,0,9073.399,4164.2793,5192.855,6017.9087,0,
6015,749.5266982558286,6.573755,,,,,,,,,,,1981.905,0,1474.2952,0,0,3758.815,0,0,0,0,
6016,784.5124033783858,6.57688,,,,,,,,,,,119583.41,202524.88,126371.41,259097.33,0,145612.72,190008.4,233588.86,205423.94,189908.97,
6017,701.4003865556703,6.5777483,,,,,,,,,,,0,2434.0637,2116.2947,0,0,2632.958,6008.3604,5549.0596,5302.182,6314.4136,
6018,869.5275051060187,6.577755,,,,,,,,,,,1284.7458,0,0,0,1188.674,0,0,0,0,0,
6019,786.4758615862377,6.577996,,,,,,,,,,,0,0,0,0,911.31055,0,3153.6797,0,0,0,
6020,430.3893270488571,6.5785165,,,,,,,,,,,0,0,0,5001.6753,0,9994.62,0,13466.408,0,8377.497,
6021,508.4076191957387,6.5789776,,,,,,,,,,,0,0,0,0,0,0,1440.0975,0,1294.19,0,
6022,470.42054627165936,6.579066,,,,,,,,,,,10676.924,17275.125,6421.461,19589.107,29552.707,5676.122,20989.527,18932.656,8783.15,5600.709,
6023,471.4238917225168,6.579466,,,,,,,,,,,0,0,0,0,0,0,5862.2183,0,0,845.56213,
6024,354.37302204308116,6.5800233,,,,,,,,,,,0,0,1731.8573,719.16833,0,0,0,0,2047.5751,0,
6025,752.5222411808137,6.580055,,,,,,,,,,,11882.937,0,17699.988,23097.91,11477.415,23398.021,27951.135,33171.555,26192.975,8519.457,
6026,656.4139224593932,6.5803375,,,,,,,,,,,0,1881.4281,0,0,0,1640.3784,2717.9878,2923.5261,3242.4678,3906.0742,
6027,662.368801262159,6.5805893,,,,,,,,,,,0,1095.2847,0,0,0,0,3008.3767,2836.9846,0,1531.4484,
6028,646.4483298368964,6.5818663,,,,,,,,,,,0,0,0,1791.1343,0,0,0,0,0,1362.242,
6029,775.5673422238008,6.5823994,,,,,,,,,,,0,0,0,0,0,0,0,5504.3003,0,6234.092,
6030,856.6055546558242,6.585953,,,,,,,,,,,2644.1577,0,2442.5276,0,1992.0928,0,0,3376.544,4479.1626,4408.898,
6031,356.3522419976021,6.5866346,,,,,,,,,,,17688.867,17911.771,14209.764,20138.918,25688.098,0,20989.084,21559.018,19751.781,0,
6032,809.5515089599778,6.586804,,,,,,,,,,,0,0,0,0,0,0,3227.4714,0,1401.2185,0,
6033,802.5380873023953,6.586963,,,,,,,,,,,0,0,0,0,0,0,3862.1848,0,0,0,
6034,847.54571056444,6.5880966,,,,,,,,,,,0,0,2811.2412,0,3508.8003,0,0,0,4836.5776,0,
6035,825.5651135334463,6.58869,,,,,,,,,,,0,0,0,0,0,1128.9385,0,0,0,0,
6036,357.35581734989466,6.5897217,,,,,,,,,,,0,0,0,5106.505,0,0,0,0,0,4364.169,
6037,313.32937725279174,6.590286,,,,,,,,,,,0,0,0,13973.139,0,14703.849,0,12687.124,0,12479.543,
6038,668.5460362406277,6.5912642,,,,,,,,,,,9436.556,2633.6008,4193.479,7636.577,0,3457.0693,0,11676.649,10202.159,11586.685,
6039,300.2718118490718,6.591628,,,,,,,,,,,10392.781,22407.785,17873.627,93924.75,13556.288,44312.008,45106.855,21466.873,13270.278,5841.4946,
6040,1014.4920756898225,6.5919414,,,,,,,,,,,0,0,0,1492.3092,0,0,0,0,0,0,
6041,766.5395222011813,6.5928264,,,,,,,,,,,0,0,0,0,0,0,0,21298.684,0,0,
6042,523.5200578204516,6.5932765,,,,,,,,,,,9300.206,6602.3877,5634.275,3264.5662,2200.5366,2799.0146,6775.6924,0,5977.4634,3511.9333,
6043,806.556589969628,6.5941873,,,,,,,,,,,0,0,6720.623,0,0,0,5316.416,7066.6284,0,8314.7705,
