,feature_id,feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:pos_hela_HG1.mzML:area,datafile:pos_hela_HG2.mzML:area,datafile:pos_hela_HG3.mzML:area,datafile:pos_hela_HG4.mzML:area,datafile:pos_hela_HG5.mzML:area,datafile:pos_hela_HG6.mzML:area,datafile:pos_hela_LG1.mzML:area,datafile:pos_hela_LG2.mzML:area,datafile:pos_hela_LG3.mzML:area,datafile:pos_hela_LG4.mzML:area,datafile:pos_hela_LG5.mzML:area,datafile:pos_hela_LG6.mzML:area,datafile:pos_hela_S1.mzML:area,datafile:pos_hela_S2.mzML:area,datafile:pos_hela_S3.mzML:area,datafile:pos_hela_S4.mzML:area,datafile:pos_hela_S5.mzML:area,datafile:pos_hela_S6.mzML:area
P,12279,P12279,10.57,820.58486,820.58508,0.268101389,C47H82NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_24:5,"PE 18:1(9)_24:5(9,12,15,18,21)",0.4435,0.69860375,0.049709438,0.153977925,Some,Some,56713.3299,79193.12943,29711.79039,49219.39116,25463.16852,51880.19272,39851.82677,21510.56877,16105.35398,28721.5367,25143.52941,18131.86028,44771.10738,38857.04798,44642.78735,52292.46731,36668.99658,47568.47052
P,12279,P12279,10.57,820.58486,820.58508,0.268101389,C47H82NO8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_24:5,"PE 18:1(6)_24:5(6,9,12,15,18)",0.773333333,0.636113333,0.011358369,0.150031362,Some,Some,16413.7931,0,22008.73362,20911.00917,17972.78959,3943.040685,0,10896.61674,10975.46093,9034.812091,8029.411765,10541.17469,16833.33333,20520.15192,16600.53079,3557.384481,13681.78523,8426.317994
P,12279,P12279,10.57,820.58486,820.58508,0.268101389,C47H82NO8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_24:5,"PE 18:1(6)_24:5(9,12,15,18,21)",0.442222222,0.702455556,0.038285211,0.145095946,Some,Some,45872.87699,41806.87057,53279.47598,28969.59967,30564.04189,12376.7666,2948.173231,8792.814497,13619.18509,7943.651211,14927.05882,14226.96503,39395.55929,39122.8001,38056.68185,37450.14821,37149.21818,35005.21148
P,12508,P12508,10.832,838.6308,838.63203,1.466674246,C48H88NO8P,CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:2_20:2,"PC 20:2(11,14)_20:2(11,14)",0.726,0.83623,0.664374787,0.68772283,Some,Some,0,0,48500,43200,0,0,29100,29200,30100,0,34900,35200,48000,44000,51000,51700,46000,44300
P,12698,P12698,11.079,658.54,658.5405,0.759254746,C41H68O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_22:6,"DG 16:0_22:6(4,7,10,13,16,19)",0.762,0.798871,0.011730846,0.165471777,Some,Some,127000,117000,103000,121000,111000,117000,9920,18200,11500,15600,12200,11700,114000,96100,129000,109000,99900,96400
P,12725,P12725,11.094,788.6155,788.61638,1.11587842,C44H86NO8P,CCCCCCCCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 22:0_14:1,PC 22:0_14:1(5),0.923,0.90409,0.202728023,0.344891418,All,Some,2427672.076,2835192.878,2280259.572,2210397.445,1906508.826,2426508.279,169170.698,129197.8728,202345.187,138676.9198,165923.1837,188309.8767,3392988.142,3220548.16,3831830.357,3047998.252,2523503.083,2102305.341
P,12725,P12725,11.094,788.6155,788.61638,1.11587842,C44H86NO8P,CCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 22:0_14:1,PC 22:0_14:1(6),0.493,0.90464,0.014378633,0.151266907,All,Some,4731113.598,4676664.688,4214218.04,4180652.945,3806990.754,4053563.715,933897.7194,1347097.275,1947654.813,1499020.331,1456825.544,1480582.887,3445288.538,3508097.103,3743035.714,3088015.734,3709408.279,3267739.615
P,12725,P12725,11.094,788.6155,788.61638,1.11587842,C44H86NO8P,CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 22:0_14:1,PC 22:0_14:1(9),0.464,0.954705,0,0.1418705,All,None,2091214.326,1948142.433,1715522.388,1298949.61,1456500.42,1339928.006,716931.5826,513704.8526,0,582302.7494,537251.2726,591107.2363,1431723.32,1431354.738,1605133.929,1493986.014,1437088.638,1249955.044
P,12851,P12851,11.2,684.55619,684.55615,0.058432022,C43H70O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,DG 18:1_22:6,"DG 18:1(11)_22:6(4,7,10,13,16,19)",0.499636364,0.696611818,0.02171132,0.136993874,Some,Some,40886.45921,40692.77773,30900.60606,37471.60644,36242.96124,33718.06365,5852.948071,16088.02589,0,0,0,5228.629365,36835.00525,33333.33333,39300,35362.24874,35462.24337,36532.2663
P,12851,P12851,11.2,684.55619,684.55615,0.058432022,C43H70O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_22:6,"DG 18:1(9)_22:6(4,7,10,13,16,19)",0.5086,0.637378,0.023882451,0.133703761,Some,Some,37066.72274,31338.36884,25249.69697,27918.26819,33378.51938,34563.8727,7394.103859,14506.7242,0,0,0,4857.679309,29464.27407,30037.40325,39300,29572.96719,29645.93378,30633.86685
P,12851,P12851,11.2,684.55619,684.55615,0.058432022,C43H70O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_22:6,"DG 18:1(6)_22:6(4,7,10,13,16,19)",0.4498,0.619667,0.023882451,0.126052661,Some,Some,31046.81805,38968.85343,25249.69697,37610.12537,33378.51938,33718.06365,5852.948071,17205.24991,0,0,0,6713.691326,36700.72068,36629.26342,47400,33664.78407,33091.82286,30633.86685
P,12916,P12916,11.324,696.50142,696.49627,7.394153023,C39H70NO7P,CCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:5_14:0,"PE O-20:5(5,8,11,14,17)_14:0",0.511777778,0.745274444,0,0.125705222,Some,None,1800000,0,0,0,1680000,1190000,977000,0,0,990000,1590000,2300000,1900000,1090000,0,587000,1020000,1190000
P,13126,P13126,11.467,746.56853,746.56943,1.205514134,C41H80NO8P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(11),0.758,0.978945,0,0.1736945,All,None,1626778.243,1411121.686,1739172.052,2160000,1303534.247,1121564.367,682000,787000,760000,732000,783000,,,0,0,0,0,0
P,13126,P13126,11.467,746.56853,746.56943,1.205514134,C41H80NO8P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:0_18:1,PE 18:0_18:1(9),0.778,0.85548,0,0.163348,All,None,893221.7573,1068878.314,530827.9483,0,656465.7534,658435.6328,0,0,0,0,0,,,2050000,2140000,2080000,1890000,1990000
P,13158,P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(9)_20:1(11),0.443,0.88234,0,0.132534,All,None,201153.9823,213700.8009,187661.1349,165015.674,131620.5564,91276.44479,89000,83666.66667,92000,92666.66667,104666.6667,104000,205231.3017,151417.9357,150574.9511,147444.9121,138262.7375,151154.7077
P,13158,P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(6)_20:1(11),0.546,0.7028175,0,0.12488175,All,None,214943.3628,227082.9685,208677.7301,157492.163,138840.5678,95923.63261,89000,83666.66667,92000,92666.66667,104666.6667,104000,194884.3491,173164.1286,167850.0977,157606.3339,153474.5251,172690.5847
P,13158,P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(11)_20:1(11),0.423333333,0.627066667,0,0.10504,All,None,192902.6549,205216.2306,187661.1349,157492.163,126538.8759,87799.9226,89000,83666.66667,92000,92666.66667,104666.6667,104000,194884.3491,151417.9357,150574.9511,140948.7539,138262.7375,151154.7077
P,13187,P13187,11.574,584.52471,584.52485,0.239510775,C35H66O5,CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(9),0.984,0.50967,0.186540852,0.298599682,All,Some,12517.2181,19134.73054,11002.8169,18809.42029,13892.30769,0,0,0,0,0,0,0,12831.15299,6703.085554,0,14229.55524,15545.953,12798.76161
P,13187,P13187,11.574,584.52471,584.52485,0.239510775,C35H66O5,CCCCCCCCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(7),1,0.90238,0,0.190238,Some,None,58782.7819,63865.26946,57197.1831,58290.57971,39307.69231,44400,0,23400,29500,41500,26600,31000,54068.84701,46996.91445,73800,42770.44476,51354.047,40201.23839
P,13301,P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(9)_20:4(5,8,11,14)",0.830285714,0.888461429,0.077875069,0.23417477,Some,Some,44542.4137,39849.32313,28034.67933,32176.77849,33041.04023,33984.48905,3995.544216,10133.33333,6977.537068,0,8900,0,32770.44796,38619.80503,40371.06694,27302.48596,30036.5665,30728.09372
P,13301,P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(6)_20:4(5,8,11,14)",0.782857143,0.89134,0.077875069,0.22971977,Some,Some,48685.04148,41090.05297,38730.64133,38646.44302,42917.91954,51031.0219,4308.911567,10133.33333,8244.925863,0,8900,0,43459.10408,35479.7332,44277.94439,33474.89263,31708.24127,33937.43572
P,13301,P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(11)_20:4(5,8,11,14)",0.8125,0.7835225,0.068140686,0.214114798,Some,Some,43772.54482,43060.6239,28034.67933,32176.77849,33041.04023,33984.48905,3995.544216,10133.33333,6977.537068,0,8900,0,32770.44796,30900.46178,41350.98866,30922.62141,35255.19222,29334.47056
P,13311,P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.845,0.886625,0.138860379,0.284250803,All,All,41172.46654,51110.8871,32437.34055,18507.01481,31757.8125,18164.26292,18321.15249,26724.88756,26409.63481,29280.49689,27433.9934,31806.45161,22987.44395,29862.34504,33727.51323,32596.83453,34488.44816,24111.39546
P,13311,P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.878666667,0.870073333,0.092573586,0.248932869,Some,Some,20413.76673,24944.55645,16081.32973,4796.492595,10371.09375,9817.868539,6339.423753,9787.556222,6695.182595,9559.751553,10033.0033,8746.774194,9806.278027,15856.25,16686.24339,11601.58273,11205.77592,12494.30227
P,13311,P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.802,0.881,0.073612468,0.227189975,All,Some,20413.76673,24944.55645,16081.32973,4796.492595,10371.09375,9817.868539,6339.423753,9787.556222,6695.182595,9559.751553,10033.0033,8746.774194,9806.278027,14481.40496,16686.24339,11601.58273,11205.77592,12494.30227
P,13340,P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.837,0.886635,0.168643417,0.307278234,All,All,0,0,0,22787.99688,0,0,0,0,0,0,0,0,12513.43077,0,0,0,0,0
P,13340,P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.844666667,0.899346667,0.112428945,0.264344489,Some,Some,0,0,0,5906.001559,0,0,0,0,0,0,0,0,5548.429785,0,0,0,0,0
P,13340,P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.763,0.88101,0.091801053,0.237841843,All,Some,0,0,0,5906.001559,0,0,0,0,0,0,0,0,5338.139443,0,0,0,0,0
P,13433,P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.551,0.886635,0.541061126,0.576612401,All,All,16971.08987,0,13758.2528,17848.40218,12582.14286,9418.506701,8096.767393,6070.182782,0,0,5059.405941,12451.6129,0,0,17039.68254,12968.63309,16850.24356,0
P,13433,P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.684,0.89935,0.360707418,0.446900934,Some,Some,8414.455067,0,6820.873599,4625.798909,4108.928571,5090.74665,2801.616304,3006.711316,0,0,1850.29703,3424.193548,0,0,8430.15873,4615.683453,5474.878219,0
P,13433,P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.477,0.88101,0.278345079,0.358477063,All,Some,8414.455067,0,6820.873599,4625.798909,4108.928571,5090.74665,2801.616304,2223.105902,0,0,1850.29703,3424.193548,0,0,8430.15873,4615.683453,5474.878219,0
P,13444,P13444,11.906,804.59002,804.59017,0.186430316,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:1_22:6,"PE O-20:1(11)_22:6(4,7,10,13,16,19)",0.542,0.720303333,0,0.126230333,Some,Some,14050,10405.21478,8450,10150,0,0,0,0,0,0,0,0,12050,0,8950,10200,8000,9735.331889
P,13444,P13444,11.906,804.59002,804.59017,0.186430316,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:1_22:6,"PE O-20:1(13)_22:6(4,7,10,13,16,19)",0.523,0.68472875,0,0.120772875,Some,Some,14050,11494.78522,8450,10150,0,0,0,0,0,0,0,0,12050,0,8950,10200,8000,10564.66811
P,13453,P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.437,0.886555,0.151159812,0.25328335,All,All,0,4306.471774,0,0,0,0,0,0,0,10422.50604,3783.0033,0,0,0,0,0,0,0
P,13453,P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.614666667,0.899383333,0.100773208,0.232023566,Some,Some,0,2101.764113,0,0,0,0,0,0,0,4774.663445,1383.49835,0,0,0,0,0,0,0
P,13453,P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.363,0.88093,0.113782384,0.215418907,All,Some,0,2101.764113,0,0,0,0,0,0,0,3402.830514,1383.49835,0,0,0,0,0,0,0
P,13658,P13658,12.565,842.66311,842.66333,0.261076983,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.078,0.79863,0.989110518,0.878951415,Some,Some,0,0,0,0,0,9509.540636,,0,0,0,,,0,0,0,0,0,0
P,13658,P13658,12.565,842.66311,842.66333,0.261076983,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.346666667,0.54104,0.329703506,0.352533472,Some,Some,0,0,0,0,0,10790.45936,,0,0,0,,,0,0,0,0,0,0
P,13696,P13696,12.629,686.57126,686.5718,0.786516428,C43H72O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_22:6,"DG 18:0_22:6(4,7,10,13,16,19)",0.614222222,0.846391111,0.02346638,0.164834438,Some,Some,70000,71700,46700,57800,52600,65900,0,0,0,10100,0,7380,58700,60400,72300,56900,58000,59800
P,13716,P13716,12.666,842.66288,842.66333,0.534021102,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.738,0.83426,0.017444581,0.171181665,Some,Some,58500,77000,,,40850,19464.32749,,,,,,,57500,59500,66500,0,55500,54000
P,13716,P13716,12.666,842.66288,842.66333,0.534021102,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.566666667,0.552763333,0.00581486,0.116594888,Some,Some,58500,77000,,,40850,38835.67251,,,,,,,57500,59500,66500,109000,55500,54000
P,13777,P13777,12.845,842.66315,842.66333,0.213608441,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.904,0.83453,0.011861214,0.183341971,Some,Some,0,0,0,0,0,2833.602348,,,,,,,0,5174.477958,0,0,0,0
P,13777,P13777,12.845,842.66315,842.66333,0.213608441,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.881333333,0.329213333,0.003953738,0.124217657,Some,Some,0,0,0,0,0,9466.397652,,,,,,,0,12525.52204,0,0,0,0
P,13892,P13892,13.096,612.55556,612.55615,0.963177008,C37H70O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(11),0.472,0.900955,0.288226032,0.367876326,All,Some,107714.2857,116735.2941,91207.62712,106975.6098,82882.09607,71146.43043,42426.01858,45347.63948,52300.3663,51961.01365,47644.93759,45262.42127,89635.98326,75291.11772,90774.59016,79305.16432,80559.27937,75902.14067
P,13892,P13892,13.096,612.55556,612.55615,0.963177008,C37H70O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(9),0.957,0.50995,0.141290662,0.25972753,All,Some,95285.71429,99264.70588,83792.37288,97024.39024,63117.90393,51853.56957,7873.981415,13352.36052,12599.6337,15238.98635,13155.06241,13537.57873,103364.0167,96708.88228,116225.4098,84694.83568,77440.72063,70097.85933
P,13928,P13928,13.138,662.57179,662.5718,0.015092704,C41H72O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_20:4,"DG 18:0_20:4(5,8,11,14)",0.875666667,0.739488333,0.078626087,0.22441637,Some,Some,7431.450281,7557.77639,0,0,0,0,,0,0,0,0,0,23199.22791,28897.96899,0,10442.73504,10623.06017,0
P,13928,P13928,13.138,662.57179,662.5718,0.015092704,C41H72O5,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_20:4,"DG 18:0_20:4(8,11,14,17)",0.840285714,0.65444,0,0.149472571,Some,Some,102568.5497,102442.2236,92500,112000,112000,140000,,23700,0,0,16300,0,84800.77209,81102.03101,119000,87957.26496,86176.93983,93400
P,14007,P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(9)_18:1(9),0.781,0.88594,0.02761356,0.188784848,All,Some,34591.13833,38003.96563,36637.43883,32203.87244,25794.40628,21934.60925,12945.99659,14041.76829,15002.98673,11160.13767,15849.88558,12696.52778,32841.56511,29024.39024,38373.56855,27890.07092,30348.31461,26493.75
P,14007,P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(9),0.797333333,0.869263333,0.024559139,0.186306978,Some,Some,83500,92000,79500,72500,59000,51000,34700,43450,42650,25550,44400,38900,80000,75000,90500,71500,73000,63000
P,14007,P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(6),0.83,0.83591,0.018450297,0.181351237,Some,Some,48908.86167,53996.03437,42862.56117,40296.12756,33205.59372,29065.39075,21754.00341,29408.23171,27647.01327,14389.86233,28550.11442,26203.47222,47158.43489,45975.60976,52126.43145,43609.92908,42651.68539,36506.25
P,14100,P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(9)_18:1(9),0.441,0.88504,0.039397926,0.164122341,All,Some,0,0,4124.59217,5152.61959,0,0,0,0,812.5884956,2686.295369,0,0,0,0,0,0,0,0
P,14100,P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(9),0.423333333,0.868363333,0.03504,0.157201666,Some,Some,0,0,8950,11600,0,0,0,0,2310,6150,0,0,0,0,0,0,0,0
P,14100,P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(6),0.388,0.83501,0.026324147,0.143360318,Some,Some,0,0,4825.40783,6447.38041,0,0,0,0,1497.411504,3463.704631,0,0,0,0,0,0,0,0
P,14382,P14382,14.572,640.5871,640.58745,0.546373489,C39H74O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_18:1,DG 18:0_18:1(9),0.854,0.90199,0.769238211,0.790989569,Some,Some,0,0,,,0,0,,,,,,,3300.656383,0,17503.0303,,0,8951.290878
P,14382,P14382,14.572,640.5871,640.58745,0.546373489,C39H74O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_18:1,DG 18:0_18:1(11),0.962,0.92505,0,0.188705,Some,None,23500,21900,,,0,6710,,,,,,,12999.34362,14800,24296.9697,,33200,17248.70912
P,15281,P15281,17.548,764.67171,764.67627,5.963307845,C47H86O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:1_16:1,TG 12:0_16:1(7)_16:1(9),0.202,0.75607,0,0.095807,Some,None,,57300,,,,,,,116000,,,,,,,,,69300
P,15315,P15315,17.637,790.69084,790.69192,1.365892293,C49H88O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(9)_16:1(9),0.733333333,0.85935,0.008928296,0.16641097,Some,Some,0,0,0,0,0,0,0,5866.843972,13797.93103,0,17267.66513,0,0,5302.922636,1571.476735,6202.941176,0,5675.195822
